Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата	Тип даты
54.20647	37.619083	Мама Миа	ул. Октябрьская, д. 16, Тула 300002 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
54.20647	37.619083	Мама Миа	ул. Октябрьская, д. 16, Тула 300002 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
54.20647	37.619083	Мама Миа	ул. Октябрьская, д. 16, Тула 300002 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
54.20647	37.619083	Мама Миа	ул. Октябрьская, д. 16, Тула 300002 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
54.20647	37.619083	Мама Миа	ул. Октябрьская, д. 16, Тула 300002 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
54.20647	37.619083	Мама Миа	ул. Октябрьская, д. 16, Тула 300002 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
54.20647	37.619083	Мама Миа	ул. Октябрьская, д. 16, Тула 300002 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
54.20647	37.619083	Мама Миа	ул. Октябрьская, д. 16, Тула 300002 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
54.20647	37.619083	Мама Миа	ул. Октябрьская, д. 16, Тула 300002 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
54.20647	37.619083	Мама Миа	ул. Октябрьская, д. 16, Тула 300002 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
54.20647	37.619083	Мама Миа	ул. Октябрьская, д. 16, Тула 300002 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
54.20647	37.619083	Мама Миа	ул. Октябрьская, д. 16, Тула 300002 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
54.20647	37.619083	Мама Миа	ул. Октябрьская, д. 16, Тула 300002 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
54.195408	37.629555	Том Сойер	Пролетарская, 1Б/4, Тула 300001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
54.195408	37.629555	Том Сойер	Пролетарская, 1Б/4, Тула 300001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
54.195408	37.629555	Том Сойер	Пролетарская, 1Б/4, Тула 300001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
54.195408	37.629555	Том Сойер	Пролетарская, 1Б/4, Тула 300001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
54.195408	37.629555	Том Сойер	Пролетарская, 1Б/4, Тула 300001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
54.195408	37.629555	Том Сойер	Пролетарская, 1Б/4, Тула 300001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
54.195408	37.629555	Том Сойер	Пролетарская, 1Б/4, Тула 300001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
54.195408	37.629555	Том Сойер	Пролетарская, 1Б/4, Тула 300001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
54.195408	37.629555	Том Сойер	Пролетарская, 1Б/4, Тула 300001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
54.195408	37.629555	Том Сойер	Пролетарская, 1Б/4, Тула 300001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
54.195408	37.629555	Том Сойер	Пролетарская, 1Б/4, Тула 300001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
54.195408	37.629555	Том Сойер	Пролетарская, 1Б/4, Тула 300001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
54.195408	37.629555	Том Сойер	Пролетарская, 1Б/4, Тула 300001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
54.195408	37.629555	Том Сойер	Пролетарская, 1Б/4, Тула 300001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
54.195408	37.629555	Том Сойер	Пролетарская, 1Б/4, Тула 300001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
54.187565	37.609768	Старый Город	ул. Пушкинская, 23A, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
54.187565	37.609768	Старый Город	ул. Пушкинская, 23A, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
54.187565	37.609768	Старый Город	ул. Пушкинская, 23A, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
54.187565	37.609768	Старый Город	ул. Пушкинская, 23A, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
54.187565	37.609768	Старый Город	ул. Пушкинская, 23A, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
54.187565	37.609768	Старый Город	ул. Пушкинская, 23A, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
54.187565	37.609768	Старый Город	ул. Пушкинская, 23A, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
54.187565	37.609768	Старый Город	ул. Пушкинская, 23A, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
54.187565	37.609768	Старый Город	ул. Пушкинская, 23A, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
54.187565	37.609768	Старый Город	ул. Пушкинская, 23A, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
54.187565	37.609768	Старый Город	ул. Пушкинская, 23A, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
54.187565	37.609768	Старый Город	ул. Пушкинская, 23A, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
54.187565	37.609768	Старый Город	ул. Пушкинская, 23A, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
54.187565	37.609768	Старый Город	ул. Пушкинская, 23A, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
54.187565	37.609768	Старый Город	ул. Пушкинская, 23A, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
54.068913	37.52387	Поляна	Ясная Поляна 87, Ясная Поляна Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
54.068913	37.52387	Поляна	Ясная Поляна 87, Ясная Поляна Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
54.068913	37.52387	Поляна	Ясная Поляна 87, Ясная Поляна Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
54.068913	37.52387	Поляна	Ясная Поляна 87, Ясная Поляна Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
54.068913	37.52387	Поляна	Ясная Поляна 87, Ясная Поляна Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
54.068913	37.52387	Поляна	Ясная Поляна 87, Ясная Поляна Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
54.068913	37.52387	Поляна	Ясная Поляна 87, Ясная Поляна Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
54.068913	37.52387	Поляна	Ясная Поляна 87, Ясная Поляна Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
54.068913	37.52387	Поляна	Ясная Поляна 87, Ясная Поляна Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
54.068913	37.52387	Поляна	Ясная Поляна 87, Ясная Поляна Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
54.068913	37.52387	Поляна	Ясная Поляна 87, Ясная Поляна Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
54.068913	37.52387	Поляна	Ясная Поляна 87, Ясная Поляна Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
54.068913	37.52387	Поляна	Ясная Поляна 87, Ясная Поляна Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
54.068913	37.52387	Поляна	Ясная Поляна 87, Ясная Поляна Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
54.068913	37.52387	Поляна	Ясная Поляна 87, Ясная Поляна Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
54.188763	37.61233	Карл Маркс	пр-кт Ленина, 30, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
54.188763	37.61233	Карл Маркс	пр-кт Ленина, 30, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
54.188763	37.61233	Карл Маркс	пр-кт Ленина, 30, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
54.188763	37.61233	Карл Маркс	пр-кт Ленина, 30, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
54.188763	37.61233	Карл Маркс	пр-кт Ленина, 30, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
54.188763	37.61233	Карл Маркс	пр-кт Ленина, 30, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
54.188763	37.61233	Карл Маркс	пр-кт Ленина, 30, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
54.188763	37.61233	Карл Маркс	пр-кт Ленина, 30, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
54.188763	37.61233	Карл Маркс	пр-кт Ленина, 30, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
54.188763	37.61233	Карл Маркс	пр-кт Ленина, 30, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
54.188763	37.61233	Карл Маркс	пр-кт Ленина, 30, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
54.188763	37.61233	Карл Маркс	пр-кт Ленина, 30, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
54.188763	37.61233	Карл Маркс	пр-кт Ленина, 30, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
54.188763	37.61233	Карл Маркс	пр-кт Ленина, 30, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
54.188763	37.61233	Карл Маркс	пр-кт Ленина, 30, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
54.196316	37.610767	Кофе Культ	Красноармейский проспект, 9, Тула 300008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
54.196316	37.610767	Кофе Культ	Красноармейский проспект, 9, Тула 300008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
54.196316	37.610767	Кофе Культ	Красноармейский проспект, 9, Тула 300008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
54.196316	37.610767	Кофе Культ	Красноармейский проспект, 9, Тула 300008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
54.196316	37.610767	Кофе Культ	Красноармейский проспект, 9, Тула 300008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
54.196316	37.610767	Кофе Культ	Красноармейский проспект, 9, Тула 300008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
54.196316	37.610767	Кофе Культ	Красноармейский проспект, 9, Тула 300008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
54.196316	37.610767	Кофе Культ	Красноармейский проспект, 9, Тула 300008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
54.196316	37.610767	Кофе Культ	Красноармейский проспект, 9, Тула 300008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
54.196316	37.610767	Кофе Культ	Красноармейский проспект, 9, Тула 300008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
54.196316	37.610767	Кофе Культ	Красноармейский проспект, 9, Тула 300008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
54.196316	37.610767	Кофе Культ	Красноармейский проспект, 9, Тула 300008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
54.196316	37.610767	Кофе Культ	Красноармейский проспект, 9, Тула 300008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
54.196316	37.610767	Кофе Культ	Красноармейский проспект, 9, Тула 300008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
54.196316	37.610767	Кофе Культ	Красноармейский проспект, 9, Тула 300008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
54.19245	37.61501	Кофейня/Винотека Сова	Советская, 60, Тула 300026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
54.19245	37.61501	Кофейня/Винотека Сова	Советская, 60, Тула 300026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
54.19245	37.61501	Кофейня/Винотека Сова	Советская, 60, Тула 300026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
54.19245	37.61501	Кофейня/Винотека Сова	Советская, 60, Тула 300026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
54.19245	37.61501	Кофейня/Винотека Сова	Советская, 60, Тула 300026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
54.19245	37.61501	Кофейня/Винотека Сова	Советская, 60, Тула 300026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
54.19245	37.61501	Кофейня/Винотека Сова	Советская, 60, Тула 300026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
54.19245	37.61501	Кофейня/Винотека Сова	Советская, 60, Тула 300026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
54.19245	37.61501	Кофейня/Винотека Сова	Советская, 60, Тула 300026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
54.19245	37.61501	Кофейня/Винотека Сова	Советская, 60, Тула 300026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
54.19245	37.61501	Кофейня/Винотека Сова	Советская, 60, Тула 300026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
54.19245	37.61501	Кофейня/Винотека Сова	Советская, 60, Тула 300026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
54.19245	37.61501	Кофейня/Винотека Сова	Советская, 60, Тула 300026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
54.19245	37.61501	Кофейня/Винотека Сова	Советская, 60, Тула 300026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
54.19245	37.61501	Кофейня/Винотека Сова	Советская, 60, Тула 300026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
54.198715	37.616535	Амбар	ул. Металлистов, 16, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
54.198715	37.616535	Амбар	ул. Металлистов, 16, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
54.198715	37.616535	Амбар	ул. Металлистов, 16, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
54.198715	37.616535	Амбар	ул. Металлистов, 16, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
54.198715	37.616535	Амбар	ул. Металлистов, 16, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
54.198715	37.616535	Амбар	ул. Металлистов, 16, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
54.198715	37.616535	Амбар	ул. Металлистов, 16, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
54.198715	37.616535	Амбар	ул. Металлистов, 16, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
54.198715	37.616535	Амбар	ул. Металлистов, 16, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
54.198715	37.616535	Амбар	ул. Металлистов, 16, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
54.198715	37.616535	Амбар	ул. Металлистов, 16, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
54.198715	37.616535	Амбар	ул. Металлистов, 16, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
54.198715	37.616535	Амбар	ул. Металлистов, 16, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
54.198715	37.616535	Амбар	ул. Металлистов, 16, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
54.198715	37.616535	Амбар	ул. Металлистов, 16, Тула 300041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
54.17644	37.599636	Cernovar	пр. Ленина, 85, Тула Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
54.17644	37.599636	Cernovar	пр. Ленина, 85, Тула Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
54.17644	37.599636	Cernovar	пр. Ленина, 85, Тула Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
54.17644	37.599636	Cernovar	пр. Ленина, 85, Тула Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
54.17644	37.599636	Cernovar	пр. Ленина, 85, Тула Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
54.17644	37.599636	Cernovar	пр. Ленина, 85, Тула Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
54.17644	37.599636	Cernovar	пр. Ленина, 85, Тула Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
54.17644	37.599636	Cernovar	пр. Ленина, 85, Тула Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
54.17644	37.599636	Cernovar	пр. Ленина, 85, Тула Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
54.17644	37.599636	Cernovar	пр. Ленина, 85, Тула Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
54.17644	37.599636	Cernovar	пр. Ленина, 85, Тула Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
54.17644	37.599636	Cernovar	пр. Ленина, 85, Тула Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
54.17644	37.599636	Cernovar	пр. Ленина, 85, Тула Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
54.17644	37.599636	Cernovar	пр. Ленина, 85, Тула Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
54.17644	37.599636	Cernovar	пр. Ленина, 85, Тула Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
54.18402	37.60701	Нур-Тадж	Ленина проспект, 83Б, Тула 300012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
54.18402	37.60701	Нур-Тадж	Ленина проспект, 83Б, Тула 300012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
54.18402	37.60701	Нур-Тадж	Ленина проспект, 83Б, Тула 300012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
54.18402	37.60701	Нур-Тадж	Ленина проспект, 83Б, Тула 300012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
54.18402	37.60701	Нур-Тадж	Ленина проспект, 83Б, Тула 300012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
54.18402	37.60701	Нур-Тадж	Ленина проспект, 83Б, Тула 300012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
54.18402	37.60701	Нур-Тадж	Ленина проспект, 83Б, Тула 300012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
54.18402	37.60701	Нур-Тадж	Ленина проспект, 83Б, Тула 300012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
54.18402	37.60701	Нур-Тадж	Ленина проспект, 83Б, Тула 300012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
54.18402	37.60701	Нур-Тадж	Ленина проспект, 83Б, Тула 300012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
54.18402	37.60701	Нур-Тадж	Ленина проспект, 83Б, Тула 300012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
54.18402	37.60701	Нур-Тадж	Ленина проспект, 83Б, Тула 300012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
54.18402	37.60701	Нур-Тадж	Ленина проспект, 83Б, Тула 300012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
54.18402	37.60701	Нур-Тадж	Ленина проспект, 83Б, Тула 300012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
54.18402	37.60701	Нур-Тадж	Ленина проспект, 83Б, Тула 300012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
54.83616	37.267582	Гуляй-город	Береговая, д.164А В 100 метрах от берега Оки, Ланьшинский 301003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
54.83616	37.267582	Гуляй-город	Береговая, д.164А В 100 метрах от берега Оки, Ланьшинский 301003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
54.83616	37.267582	Гуляй-город	Береговая, д.164А В 100 метрах от берега Оки, Ланьшинский 301003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
54.83616	37.267582	Гуляй-город	Береговая, д.164А В 100 метрах от берега Оки, Ланьшинский 301003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
54.83616	37.267582	Гуляй-город	Береговая, д.164А В 100 метрах от берега Оки, Ланьшинский 301003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
54.83616	37.267582	Гуляй-город	Береговая, д.164А В 100 метрах от берега Оки, Ланьшинский 301003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
54.83616	37.267582	Гуляй-город	Береговая, д.164А В 100 метрах от берега Оки, Ланьшинский 301003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
54.83616	37.267582	Гуляй-город	Береговая, д.164А В 100 метрах от берега Оки, Ланьшинский 301003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
54.83616	37.267582	Гуляй-город	Береговая, д.164А В 100 метрах от берега Оки, Ланьшинский 301003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
54.83616	37.267582	Гуляй-город	Береговая, д.164А В 100 метрах от берега Оки, Ланьшинский 301003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
54.83616	37.267582	Гуляй-город	Береговая, д.164А В 100 метрах от берега Оки, Ланьшинский 301003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
54.83616	37.267582	Гуляй-город	Береговая, д.164А В 100 метрах от берега Оки, Ланьшинский 301003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
54.83616	37.267582	Гуляй-город	Береговая, д.164А В 100 метрах от берега Оки, Ланьшинский 301003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
54.83616	37.267582	Гуляй-город	Береговая, д.164А В 100 метрах от берега Оки, Ланьшинский 301003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
54.83616	37.267582	Гуляй-город	Береговая, д.164А В 100 метрах от берега Оки, Ланьшинский 301003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
54.18853	37.612568	Кулинарная лавка "Соль"	Проспект Ленина, 35, Тула 300028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
54.18853	37.612568	Кулинарная лавка "Соль"	Проспект Ленина, 35, Тула 300028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
54.18853	37.612568	Кулинарная лавка "Соль"	Проспект Ленина, 35, Тула 300028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
54.18853	37.612568	Кулинарная лавка "Соль"	Проспект Ленина, 35, Тула 300028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
54.18853	37.612568	Кулинарная лавка "Соль"	Проспект Ленина, 35, Тула 300028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
54.18853	37.612568	Кулинарная лавка "Соль"	Проспект Ленина, 35, Тула 300028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
54.18853	37.612568	Кулинарная лавка "Соль"	Проспект Ленина, 35, Тула 300028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
54.18853	37.612568	Кулинарная лавка "Соль"	Проспект Ленина, 35, Тула 300028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
54.18853	37.612568	Кулинарная лавка "Соль"	Проспект Ленина, 35, Тула 300028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
54.18853	37.612568	Кулинарная лавка "Соль"	Проспект Ленина, 35, Тула 300028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
54.18853	37.612568	Кулинарная лавка "Соль"	Проспект Ленина, 35, Тула 300028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
54.18853	37.612568	Кулинарная лавка "Соль"	Проспект Ленина, 35, Тула 300028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
54.18853	37.612568	Кулинарная лавка "Соль"	Проспект Ленина, 35, Тула 300028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
54.18853	37.612568	Кулинарная лавка "Соль"	Проспект Ленина, 35, Тула 300028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
54.18853	37.612568	Кулинарная лавка "Соль"	Проспект Ленина, 35, Тула 300028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
54.183067	37.59148	Кафе Тульская Чайная	ул. Первомайская, 13A/19, Тула 300012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
54.183067	37.59148	Кафе Тульская Чайная	ул. Первомайская, 13A/19, Тула 300012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
