category,city,name,region,subcategory,tags
Отели,Отели Москвы,Гостиница Медея,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Домашний отель в Камергерском переулке,Москва,,
Отели,Отели Москвы,Петровка Лофт,Москва,,
Отели,Отели Москвы,Хостел Дом,Москва,,
Отели,Отели Москвы,Капсульный хостел,Москва,,
Отели,Отели Москвы,Отель на Казачьем,Москва,,
Отели,Отели Москвы,Хостел The Wind,Москва,,
Отели,Отели Москвы,С Легким Паром,Москва,,
Отели,Отели Москвы,Мини-отель Чистопрудный,Москва,,
Отели,Отели Москвы,Гостиница Восход,Москва,,
Отели,Отели Москвы,Снегири,Москва,,
Отели,Отели Москвы,Русские Апартаменты на Зубовском,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Отель Антик,Москва,,
Отели,Отели Москвы,Бальмонт Апартаменты Маяковская,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Авиалюкс Отель,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Ванилла хостел,Москва,,
Отели,Отели Москвы,Sunflower River Hotel Moscow,Москва,,
Отели,Отели Москвы,Фьюжн,Москва,,
Отели,Отели Москвы,Art Hostel,Москва,,
Отели,Отели Москвы,Гостевой дом Внуково 41,Москва,,
Отели,Отели Москвы,Анти-хостел,Москва,,
Отели,Отели Москвы,Отель Вива,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,"Отель ""Воронцовский""",Москва,,
Отели,Отели Москвы,Хостел Шоколад Москва,Москва,,
Отели,Отели Москвы,Спектр-Отель,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Отель Чайковский,Москва,,
Отели,Отели Москвы,Second House,Москва,,
Отели,Отели Москвы,ГородОтель на Ленинградском,Москва,,
Отели,Отели Москвы,Хостел Стромынка,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,"Бутик отель ""Мясницкий""",Москва,,
Отели,Отели Москвы,Хостел Республика,Москва,,
Отели,Отели Москвы,Хостел Friday,Москва,,
Отели,Отели Москвы,Гостиница Богородское,Москва,,
Отели,Отели Москвы,Sleep at Home Hotel,Москва,,
Отели,Отели Москвы,Charlie Home,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Южный порт,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Forton Hotel,Москва,,
Отели,Отели Москвы,Отель Облака,Москва,,
Отели,Отели Москвы,Отель Графский,Москва,,
Отели,Отели Москвы,Лофт Хостел77,Москва,,
Отели,Отели Москвы,Хостел на Белорусском,Москва,,
Отели,Отели Москвы,Хостел Есенин,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Гостиница Север Сити,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,N-House,Москва,,
Отели,Отели Москвы,Хостел Чиллакс,Москва,,
Отели,Отели Москвы,Необыкновенный отель,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Д'отель Тверская,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,"Гостиница ""Столичная""",Москва,,
Отели,Отели Москвы,"Клуб-отель ""Времена года""",Москва,,
Отели,Отели Москвы,Golden Rooms Hotel,Москва,,
Отели,Отели Москвы,Тверская Лофт,Москва,,
Отели,Отели Москвы,Qube Капсульный Отель,Москва,,
Отели,Отели Москвы,Starboard Side Hotel,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Отель Апельсин на Чистых Прудах,Москва,,
Отели,Отели Москвы,Хостел Иван да Марья,Москва,,
Отели,Отели Москвы,Общежитие на Сходненской,Москва,,
Отели,Отели Москвы,Подушкин на Войковской,Москва,,
Отели,Отели Москвы,Клевер Хостел,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Bentley Hotel,Москва,,
Отели,Отели Москвы,Шале,Москва,,
Отели,Отели Москвы,Иван отель,Москва,,
Отели,Отели Москвы,Экспотель Отель,Москва,,
Отели,Отели Москвы,Арбат Инн,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Отель 45,Москва,,
Отели,Отели Москвы,Отель Вояджер,Москва,,
Отели,Отели Москвы,Отель Хорошов,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Отель Ломоносов,Москва,,
Отели,Отели Москвы,Гостиница РСВО,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Отель Юджин,Москва,,
Отели,Отели Москвы,Протон,Москва,,
Отели,Отели Москвы,"Мини-отель ""Измайловский""",Москва,,
Отели,Отели Москвы,Отель-кофейня Палермо,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Фарфалле,Москва,,
Отели,Отели Москвы,Fili House Hotel,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Мини-отель Адам,Москва,,
Отели,Отели Москвы,Времена Года Таганская,Москва,,
Отели,Отели Москвы,Кассадо Плаза,Москва,,
Отели,Отели Москвы,Подушкин на Шаболовке,Москва,,
Отели,Отели Москвы,Беар Хостелс на Арбатской,Москва,,
Отели,Отели Москвы,Хостел Strawberry Duck,Москва,,
Отели,Отели Москвы,SODERI'S RESIDENCE & SPA,Москва,,
Отели,Отели Москвы,Джолли хостел,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Отель Пост,Москва,,
Отели,Отели Москвы,"Отель ""Гравор""",Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,"Гостиница ""Сквер""",Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Серпуховский Двор,Москва,,
Отели,Отели Москвы,Хостел Сокольники,Москва,,
Отели,Отели Москвы,Nereus Hostel near Kremlin,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Гостиница Golden House,Москва,,
Отели,Отели Москвы,Salute Hostel,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Хитровка,Москва,,
Отели,Отели Москвы,Хостелы Рус - Кутузовский,Москва,,
Отели,Отели Москвы,Хостел Для Вас,Москва,,
Отели,Отели Москвы,Ревиталь Парк,Москва,,
Отели,Отели Москвы,Артист Хостел на Арбатской,Москва,,
Отели,Отели Москвы,Grand Belorusskaya Hotel,Москва,,
Отели,Отели Москвы,Серебряный Бор,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Нумера,Москва,,
Отели,Отели Москвы,Москва Стайл Хостел,Москва,,
Отели,Отели Москвы,Формула За рулем,Москва,,
Отели,Отели Москвы,John Jillian's Apartments,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Апарт-отель Наумов,Москва,,
Отели,Отели Москвы,Минима Динамо,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Отель Ла Скала на Таганской,Москва,,
Отели,Отели Москвы,Бизнес ВОСХОД,Москва,,
Отели,Отели Москвы,Hostel Grant's,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Погости на Ленинградском,Москва,,
Отели,Отели Москвы,Бонум,Москва,,
Отели,Отели Москвы,Хостел Берлога,Москва,,
Отели,Отели Москвы,Мхостел,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,"Гостиница ""На Смирновской 25""",Москва,,
Отели,Отели Москвы,Берлин,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Кристалл,Москва,,
Отели,Отели Москвы,Хостел Бумеранг,Москва,,
Отели,Отели Москвы,Grand Hyatt Moscow Residences and Spa,Москва,,
Отели,Отели Москвы,"Хостел ""Симба"" на Гагаринском",Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Покровский дом,Москва,,
Отели,Отели Москвы,Просто хостел на Белорусской,Москва,,
Отели,Отели Москвы,"Отель ""София""",Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Связист плюс,Москва,,
Отели,Отели Москвы,Four Squares Апартаменты Тверская,Москва,,
Отели,Отели Москвы,Хостел Shelter,Москва,,
Отели,Отели Москвы,Hostel Proletariy na Zagorodnom,Москва,,
Отели,Отели Москвы,Привет Хостел,Москва,,
Отели,Отели Москвы,Отель Делайт Новокузнецкая ,Москва,,
Отели,Отели Москвы,Хостелы Рус Тверская-Ямская,Москва,,
Отели,Отели Москвы,Кошка Матрёшка,Москва,,
Отели,Отели Москвы,"Гостиница ""Царицыно""",Москва,,
Отели,Отели Москвы,Хостел Сomfort Park,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,"Мини-отель ""МАРФИНО ОТЕЛЬ""",Москва,,
Отели,Отели Москвы,Мини-Отель Siberia,Москва,,
Отели,Отели Москвы,Хостел Movies,Москва,,
Отели,Отели Москвы,ИЛИАН хостел,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Пушкин,Москва,,
Отели,Отели Москвы,Арт Спейс Хостел,Москва,,
Отели,Отели Москвы,Гостиный дом,Москва,,
Отели,Отели Москвы,Бутик-отель Мастер,Москва,,
Отели,Отели Москвы,Хостел Колобок,Москва,,
Отели,Отели Москвы,Красные ворота,Москва,,
Отели,Отели Москвы,Nova Hostel,Москва,,
Отели,Отели Москвы,Таганка Отель,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Цветное Облако,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Отель Фортуна,Москва,,
Отели,Отели Москвы,"Хостел ""Евразия""",Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,"Гостиница ""Суворовская""",Москва,,
Отели,Отели Москвы,Хостел Пара Тапок,Москва,,
Отели,Отели Москвы,Хостел Лайк,Москва,,
Отели,Отели Москвы,Axel Hostel,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Никоновка,Москва,,
Отели,Отели Москвы,Mини- отель Фортуна-Сити,Москва,,
Отели,Отели Москвы,Апартаменты На Селезевской 15,Москва,,
Отели,Отели Москвы,Get Capsule,Москва,,
Отели,Отели Москвы,Хостел Лен Инн Люкс,Москва,,
Отели,Отели Москвы,Полесье отель,Москва,,
Отели,Отели Москвы,Хостел ПЛЕД на Самотёчной,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,"Бутик Отель Арбат, 6",Москва,,
Отели,Отели Москвы,Кай и Герда,Москва,,
Отели,Отели Москвы,Бутик Отель Хованский,Москва,,
Отели,Отели Москвы,"Хостел ""Новый Арбат""",Москва,,
Отели,Отели Москвы,Отель Елисеевский,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,ОтельСад,Москва,,
Отели,Отели Москвы,Мини-отель КБ на Таганке,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Мини-отель На Сретенке,Москва,,
Отели,Отели Москвы,Taganka Hotel Moscow,Москва,,
Отели,Отели Москвы,Citadel Comfort Hotel,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,У Капитана,Москва,,
Отели,Отели Москвы,Apartments on Bronnaya,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Божоле,Москва,,
Отели,Отели Москвы,Комета гостиница,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Зодиак,Москва,,
Отели,Отели Москвы,Апартаменты-люкс на Тверской,Москва,,
Отели,Отели Москвы,Axis Apartments,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Ривас,Москва,,
Отели,Отели Москвы,"Хостел ""Ромашка""",Москва,,
Отели,Отели Москвы,Кэпитал Хостел,Москва,,
Отели,Отели Москвы,Хостел Скала,Москва,,
Отели,Отели Москвы,Gasthaus Deutsches-Eck,Москва,,
Отели,Отели Москвы,Отель Де Пари,Москва,,
Отели,Отели Москвы,Макаров Хостел,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Золотой ключик,Москва,,
Отели,Отели Москвы,Беар Хостелс на Маяковской,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Мини-отель Апельсин на Садовом,Москва,,
Отели,Отели Москвы,Хостел Кукареку,Москва,,
Отели,Отели Москвы,Ред Кремлин Хостел,Москва,,
Отели,Отели Москвы,Подъезд №2,Москва,,
Отели,Отели Москвы,РЕТРО ОТЕЛЬ,Москва,,
Отели,Отели Москвы,Радио Отель Москва,Москва,,
Отели,Отели Москвы,Первый Arbat Hostel,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Минима Водный стадион,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Бродвей,Москва,,
Отели,Отели Москвы,Хостел Артист на Чистых Прудах,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Пилигрим Арбат,Москва,,
Отели,Отели Москвы,Хостел Авангард,Москва,,
Отели,Отели Москвы,Pokrov Convent Hotel,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Гостиница на Окской,Москва,,
Отели,B&B/мини-отели/гостиницы Москвы,Why Not,Москва,,
Отели,Отели Москвы,Sunflower Avenue Hotel,Москва,,
Отели,Отели Москвы,Алтай,Москва,,
