category,city,name,region,subcategory,tags
Рестораны,Рестораны Москвы,Bro&n Pizzeria,Москва,,
Рестораны,Рестораны Москвы,Андерсон,Москва,,Кафе
Рестораны,Рестораны Москвы,Cihan Steak and Kebab,Москва,,
Рестораны,Рестораны Москвы,Мацони,Москва,,
Рестораны,Рестораны Москвы,Жеральдин,Москва,,
Рестораны,Рестораны Москвы,Bocconcino,Москва,,
Рестораны,Рестораны Москвы,Иль Форно,Москва,,
Рестораны,Рестораны Москвы,Хлеб Насущный,Москва,,
Рестораны,Рестораны Москвы,Ketch Up Moscow,Москва,,
Рестораны,Рестораны Москвы,The Lounge,Москва,,"Бар,Паб"
Рестораны,Рестораны Москвы,Simple Wine&Kitchen,Москва,,
Рестораны,Рестораны Москвы,Хинкальная на Пресне,Москва,,
Рестораны,Рестораны Москвы,Иль Питторе,Москва,,
Рестораны,Рестораны Москвы,Рюмочная Buffet,Москва,,
Рестораны,Рестораны Москвы,Грабли,Москва,,Фастфуд
Рестораны,Рестораны Москвы,Да Пино,Москва,,
Рестораны,Рестораны Москвы,Кафе Сайгон,Москва,,Кафе
Рестораны,Рестораны Москвы,Брассери Ламбик,Москва,,
Рестораны,Рестораны Москвы,Илларион,Москва,,Кафе
Рестораны,Рестораны Москвы,БарБошко,Москва,,
Рестораны,Рестораны Москвы,Ресторан Вилладжио,Москва,,
Рестораны,Рестораны Москвы,Хинкальная №1,Москва,,
Рестораны,Рестораны Москвы,Трактир Пожарского,Москва,,
Рестораны,Рестораны Москвы,Jamie's Italian,Москва,,
Рестораны,Рестораны Москвы,Пивбар Коломенское,Москва,,"Бар,Паб"
Рестораны,Рестораны Москвы,Паб Бостон,Москва,,
Рестораны,Рестораны Москвы,АндерСон,Москва,,Кафе
Рестораны,Рестораны Москвы,КрабыКутабы,Москва,,
Рестораны,Рестораны Москвы,Аруба,Москва,,Бар
Рестораны,Рестораны Москвы,Сеул,Москва,,
Рестораны,Рестораны Москвы,Баловень С,Москва,,Кафе
Рестораны,Рестораны Москвы,Officina,Москва,,
Рестораны,Рестораны Москвы,Акварель,Москва,,Кафе
Рестораны,Рестораны Москвы,Ресторан Грют,Москва,,"Бар,Паб"
Рестораны,Рестораны Москвы,Хвоя,Москва,,
Рестораны,Рестораны Москвы,BBCafe,Москва,,
Рестораны,Рестораны Москвы,Широкую на Широкую,Москва,,Бар
Рестораны,Рестораны Москвы,Пельменная лавка,Москва,,
