Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата парсинга
58.60234	35.80752	Отель "Пестово"	ул. Почтовая, 13A, Пестово 174510 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.59823	35.8154	Povalikhino Cottage	Village of Povalikhino 10, Пестово 606503 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.023167	33.258263	Russkaya Usadba	Gidrologicheskaya ul., d. 3, Усадье 175402 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.15831	31.46994	House of Hunter and Fisherman	Centralnaya ulitca 1, Взвад 175219 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.156033	31.081598	Usad'ba "Bol'shoi Kamen'"	Ретлё 175215 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.484985	32.998947	Pererva Country House	Ulitsa Moskovskaya 5, Перерва 175333 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.794205	33.38256	Baza Otdikha Lubytino Khutor	Бор 174760 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.53652	31.30727	Hotel Raduga	ulitsa Khutynskaya 10A 3rd Floor, Великий Новгород 173020 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.17139	33.586945	Ski Club Liubogorie	Селище 174770 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.52328	31.26991	Дружба	Дубровский пос, 2 Великий Октябрь, Великий Новгород 404158 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.53419	31.27208	Пансионат	3 Lazarevskiy Pereulok, Великий Новгород 173003 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.52735	31.30128	Guest House Bereza	Narodnaya Ulitsa, 2 a Litera B, Великий Новгород 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.52269	31.25365	Hostel on Belova 6	Ulitsa Belova 6, Великий Новгород 173015 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.529667	31.235352	Grace Hotel	ул. Попова, 5, Великий Новгород 173021 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.55128	31.21687	Gostevoi Dom	Tsiolkovskogo 54, Артём 692751 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.13866	33.108902	Tri Ozera Guesthouse	Derevnya Luchki 68, Лучки 175430 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.73897	33.47513	Любогорница	ул. Артема-12, Артём 174750 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.401196	30.16809	Три Озера	Лучки 175430 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.542908	32.262085	Красный Бережок	на берегу реки Мста, Красный Бережок 174560 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.648247	31.437159	Volkhov River Guest House	Volkhov River Bank, 177 km from M10, Building 30B, Котовицы 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.50755	31.23606	загородныи дом	Речная,дом 9, Прилуки 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.913567	33.619762	Motel' Trassa M-10	Ulitsa Moskovskaya 102, Едрово 175429 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.275963	34.11492	Гостевой дом в Опеченском Посаде	3-я линия,   72, Опеченский Посад 174442 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.552322	31.050661	Inn Dubrava	Берёзовка 174360 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.93604	33.501778	Guest House Vozle Ozera Petrova	Новая Ситенка 175420 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.041534	31.591686	Глухарь Клуб	улица Мира, 13, Юрьево 175133 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.95889	33.24412	Hotel Au Royal Mad	15 Peschanaya Ulitsa, Валдай 125057 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.00011	33.52294	Усадьба Закидово	деревня Закидово, Валдай Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.08534	33.289	Baza Otdyha Valdajskaja	ul. Lesnaya, Борисово 175400 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.98475	33.25528	Valdayskaya Riviera	Ulitsa Generala Belova, 5, Валдай 175400 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.40253	33.90116	Апартаменты на Ботаническои	Botanicheskaya Street 5A, Боровичи 174401 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.80574	33.41266	Economy Hotel Lubytino	Magistralnaya 6 Dom, Большой Городок 174760 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.38996	33.90831	Гостевой дом МСТА	ул. Дзержинского, д. 8, Боровичи 174411 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.37653	33.89963	Kvartira	Rabochaya Ulica. D.7, Боровичи 174411 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.38859	33.89839	Gostevoy Dom V Opechenskom Posade	Selo Opechensky Posad, 3-ya Liniya, 72, Боровичи 174442 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.38859	33.89839	Dom Masarskogo Podvor'ia	Opechenskii Posad, Боровичи 174400 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.52589	31.27429	Bania-Dom Chungha-Changha	Sankt-Pietierburghskaia ulitsa, d 115, kor.1, Великий Новгород 173008 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.50713	31.23847	Коттедж "Бронница"	Речная ул., 49, Великий Новгород 173003 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.54906	31.28141	Криз автокемпинг	Державина улица, Великий Новгород 173020 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.38781	33.90028	Sanatoriy AO BKO	ulitsa Zavodskaya naberezhnaya 2, Боровичи 174411 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
59.12028	31.67363	Званка общежитие	Парайненская улица, д. 3, Чудово 174210 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.510612	31.239325	Хостел "Любава"	ул. Озёрная, д. 4, Великий Новгород 173009 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.157173	31.084103	Большой Камень	Ретлё 175215 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
59.136208	31.630571	Мотель "Оазис"	автодорога Москва — Санкт-Петербург М-10 (Е-105), 582 км (справа), Чудово 174213 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.53446	31.25155	Лайк Хостел	ул. Зелинского дом 26, Великий Новгород 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.53027	31.29099	Voyaj	ul. Timura Frunze-Olovyanka d. 19-1, Великий Новгород 173004 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.52328	31.26991	Мини отель дом майера	2 Ulitsa Mikhaylova, Великий Новгород 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.63069	31.42937	Guesthouse in Slutka	Slutka dom 109, Великий Новгород 173022 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.53604	31.23995	Hostel Madagaskar	Zelinskogo 26 1 etazh, Великий Новгород 173023 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.546066	32.26472	Krasny Berezhok	Derevnya Krasnyy Berezhok Novgorodskaya Oblast, Великий Новгород 174260 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.700363	32.99888	Gostevoy Dvor	Shkol'naya Vel'yo-Stany 15, Никольское 175327 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.358864	33.155903	Turbaza Charodeyka	Zavidichye Lake, Берёзовик 174341 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.54499	31.27288	Отель-Бутик Халява Мёд	ул. Черепичная, 4, Великий Новгород 173003 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.37655	33.29682	Юность	улица Кирова, д. 8, Окуловка 174350 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.70061	32.998512	Гостевои дворик на Валдае	Школьная Вельё-Станы 15, Велье-Станы 175327 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.517532	32.965015	База отдыха "Красота"	Кривая Клетка 175333 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.14201	33.8211	Пирос	на берегу реки Валдайки, Пирусс 174419 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.493496	31.20344	Панковка	ул. Индустриальная, д. 21, Великий Новгород 173526 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.51952	31.26554	Hotel On Prusskaya 8	8 Prusskaya Ulitsa, Великий Новгород 173007 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.3994	33.28127	База отдыха Мельница	ул. Парфенова, д. 22 национальный парк "Валдайский", Окуловка 174352 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.53757	31.25409	Родничок	ул. Космонавтов, д. 18/1, Великий Новгород 173016 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.50544	31.22646	North Star Hotel Apartments	56 Pskovskaya Ulitsa, Великий Новгород 173016 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.36844	32.0666	Зайцева гора	Центральная, д.139, Зайцево 175453 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.97806	33.25651	Гостиница Валдай	ул. Луначарского, д. 20, Валдай 175400 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
59.12443	31.637856	Мотель "Чудово"	581 км. а/д Москва-Санкт-Петербург АЗС №262, Чудово 174210 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.013515	33.344025	Pansionat Severnoye Siyaniye	Valdayskiy Rayon, Шуя 175421 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.935333	33.31739	Baza Otdiha Golyboy Fakel	Zimogorje Village, 7th km Valdai - Navolok shossee, Валдай 175400 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.53638	31.29192	Dilizhans Hotel	ул. Студенческая 31, Великий Новгород 173014 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.51724	31.25405	Guest House Home	Ulitsa Prusskaya dom 36, Stroyeniye 2, Великий Новгород 173015 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.67735	32.70259	Новгородский Следопыт	дер. Веребье, Малая Вишера 174260 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.518063	31.293068	Хостел "История"	ул. Ильина, 19/44, Великий Новгород 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.97578	33.2518	Валдай	Рощино 175418 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.53446	31.25155	Хостел Ганзейский двор	ул. Зелинского, д.30, Великий Новгород 173023 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.542465	31.340149	Гостевой дом Три клена	ул. Кленовая, 3, Новая Деревня 173020 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.945087	33.498775	Valdai Club Tennis	Valdai Tennis Club 1, Новая Ситенка 175420 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.37553	33.28644	Bereg Valdaia	D.26E Okulovskii Raion, Окуловка 174356 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.98089	33.25461	Кот и Кошка	Крупской, 34, Валдай 175400 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.222023	33.470806	Berloga	Dom 7, Березовка 174360 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.540558	31.258303	Академ ВН Хостел	Саши Устинова, 3, Великий Новгород 173003 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.59823	35.8154	Калинка	улица Гайдара, 1, Пестово 174511 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.53384	31.302532	Гостевой дом Джем	ул. Московская, д. 7A, Великий Новгород 173014 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.01508	33.390373	Берендеево царство	Шуя Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.52314	31.29603	Гостевой дом Bergen	Молотковская,  33, Великий Новгород 173004 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.536953	31.30762	Хостел Береста	ул. Хутынская 10а 2 этаж, Великий Новгород 173020 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.51419	31.28674	Рэстап Хостел 	ул. Михайлова, д. 32, кв. 2, Великий Новгород 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.386456	33.908604	Отель VICTORIA	улица Льва Толстого,  2, Боровичи 174411 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.38425	33.91458	Гостиница Винтаж	ул. Московская, 30, Боровичи 174406 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.52632	31.2806	Хостел Великий	ул. Великая, д. 9/3, Великий Новгород 173003 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.822777	31.476034	Mотель привал	ул. Центральная, 18A, Мясной Бор 173503 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.67113	32.968697	Кемпинг Валдайская тропа	Дорожная,  д.11, Бураково 175310 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.526237	31.278538	Неревский	Ул. Великая, 1, Великий Новгород Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.5391	31.33502	Три Клена	ул. Кленовая, д.3, Новая Деревня 173020 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.51138	31.258352	Апартаменты Берлога	улица Каберова-Власьевская 47Б, Великий Новгород Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.527035	31.30214	Гостевой Дом Альянс	ул. Народная, 2А, Великий Новгород 173014 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.533833	31.275545	Гостевой дом "Кожевники"	ул. Строителей, 9, Великий Новгород 173003 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.020588	33.32472	Дом отдыха Валдай	Рощино 175418 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.389915	33.90887	Гостиница Ткачи	ул. Дзержинского, д. 8A, Боровичи 174411 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.98663	33.25407	Holiday Home Podlipki	Ulitsa Pobedy 10, Валдай 175400 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.98427	33.236645	Vatzy Guesthouse	Ulitsa Vasil'yeva, d.38, Валдай 175430 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.03574	33.256516	Baza Klevoe Mesto	Валдаискии раион. Деревня Усадья, Валдай 175402 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.384346	33.88375	Рабочая слобода	Посёлок 1 цеха д. 17, Боровичи 174411 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.51918	31.22161	Otel' Veryazhskiy	ul. Nekhinskaya 44, K  3, Великий Новгород 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.55218	31.22531	Ламбада	ул. Зоотехническая, д. 3, Великий Новгород Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.81665	33.548737	Klub Otdyha Liubogorie	Dom 33, Селище 174770 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.99739	31.3616	Визави	Минеральная улица, д. 59, лит. А, Старая Русса Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.523277	31.296083	Hotel Welcome Inn	Molotkovskaya St., 4, Великий Новгород 173004 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.385586	33.899315	Гостиница "Олимп"	пл. Спасская , д.4 СК "Олимп", Боровичи 174411 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.723656	33.06597	Турбаза "Великое озеро"	ул. Береговая д. 1, Симаниха 175425 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.90207	33.641487	Придорожный комплекс Автопарк	ул. Московская, 105, Валдай 175333 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.521736	31.297174	Гостиница Садко	ул. Федоровский Ручей, д. 16, Великий Новгород 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.511345	31.253254	Гостевой дом Валерия	ул. Мичуринская, д. 14, Великий Новгород 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.927464	33.22601	Валдай Эко Клуб	ул. Зеленая,  д. 1, Валдай Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.51824	31.267885	Гостевой дом Добрыня	Добрыня,  5, Великий Новгород 173007 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.99138	31.36153	Гостиница Полисть	ул. Гостинодворская, д. 20, Старая Русса 175202 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.48974	31.27109	Юрьевское Подворье	ш. Юрьевское, д. 6а, Великий Новгород 173007 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.516396	31.283825	Амакс отель Россия	Набережная А. Невского, 19/1, Великий Новгород 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.524136	31.270668	Отель София	ул. Газон д. 3А, Великий Новгород 173001 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.51278	31.257221	Гостевой Дом Орловский	переулок Орловский 5/8, Великий Новгород 173007 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.53161	31.280996	Гостиница Интурист	ул. Великая, 16, Великий Новгород 173001 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
57.97435	33.26827	Валдайские Зори	ул. Молотковская, д. 2, Валдай 175400 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.517776	31.286293	Рахманинов отель	ул. Большая Московская, 10, Великий Новгород 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.51265	31.266506	Гостевой дом "Три кота"	ул. Обороны д.3/1, Великий Новгород 173007 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.52374	31.265749	Гостиница "Волхов"	ул. Предтеченская, 24, Великий Новгород 173007 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.524403	31.265972	Гостиница Акрон	ул. Предтеченская, д. 24, Великий Новгород Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.520283	31.28566	Бутик-отель Трувор	ул. Дворцовая 2/1, Великий Новгород 173000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
58.51848	31.282558	Ярославово Дворище	Торговая сторона, Великий Новгород Россия	Развлечения	Музыка и искусство	2020-10-22
57.99739	31.3616	Курортный парк Старая Русса	ул. Минеральная, 62, Старая Русса 175202 Россия	Развлечения	Зрелищные развлечения	2020-10-22
58.52031	31.2806	Памятник девушке-туристке	Кремлевский пешеходный мост, Великий Новгород Россия	Развлечения	Музыка и искусство	2020-10-22
57.98702	31.35668	Церковь Георгия Победоносца	ул. Георгиевская, 26, Старая Русса 175202 Россия	Развлечения	Музыка и искусство	2020-10-22
58.51824	31.28795	Церковь Спаса Преображения на Ильине улице	ул. Ильина, 26, Великий Новгород 173000 Россия	Развлечения	Музыка и искусство	2020-10-22
58.37912	33.91487	Боровичский краеведческий музей	Октябрьской Революции набережная, д. 17, Боровичи 174400 Россия	Развлечения	Музыка и искусство	2020-10-22
58.49167	31.271278	Витославлицы музей народного деревянного зодчества	Юрьевское шоссе, Великий Новгород 173007 Россия	Развлечения	Музыка и искусство	2020-10-22
58.519234	31.289318	Центр музыкальных древностей В.И. Поветкина	Ильина, 9Б, Великий Новгород 173000 Россия	Развлечения	Музыка и искусство	2020-10-22
58.52076	31.27735	Пешеходный мост через реку Волхов	Софийская набережная, Великий Новгород Россия	Развлечения	Музыка и искусство	2020-10-22
57.989365	33.304478	Иверский святоозерский мужской монастырь	Валдай Россия	Развлечения	Музыка и искусство	2020-10-22
57.985855	31.364857	Музей Усадьба средневекового рушанина	ул. Сварога, 44, Старая Русса 175204 Россия	Развлечения	Музыка и искусство	2020-10-22
57.981255	31.35707	Дом-Музей Ф. М. Достоевского	Достоевского набережная, д. 42/2, Старая Русса 175202 Россия	Развлечения	Музыка и искусство	2020-10-22
58.52277	31.27561	Владычная (Грановитая) палата	Кремль, 14, Великий Новгород 173007 Россия	Развлечения	Музыка и искусство	2020-10-22
58.48811	31.2818	Свято-Юрьев мужской монастырь	Юрьевское шоссе, д. 10, Великий Новгород 173007 Россия	Развлечения	Музыка и искусство	2020-10-22
58.51914	31.27548	Памятник «Тысячелетие России»	Новгородский кремль, Великий Новгород Россия	Развлечения	Музыка и искусство	2020-10-22
58.5209	31.27286	Собор Софии Премудрости Божией	территория Кремль, 11, Великий Новгород 173007 Россия	Развлечения	Музыка и искусство	2020-10-22
