Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата парсинга
55.77441	37.60455	Виктори	Долгоруковская, 7, Москва 127006 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.81078	37.83085	Восточный базар	Щёлковское шоссе, 100 к100, Москва 105523 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.75745	37.66087	Восточный базар	Земляной Вал, 29, Москва 105064 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.79746	37.81746	Восточный Квартал	Измайловский бульвар, 69, Москва 105077 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.66564	37.75105	Восточный Рай	Братиславская, 13 к1, Москва 109341 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.72832	37.62231	Глория	Люсиновская, 36 ст2, Москва 115093 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.6518	37.49582	Грезы Султана	Миклухо-Маклая, 11Б, Москва 117198 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.7912	37.55942	Гюжен	Ленинградский проспект, 37Б, Москва 125167 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.63046	37.66794	Даяна	Ереванская, 17 ст2, Москва 115304 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.8446	37.50107	Зефир	Смольная, 24г, Москва 125445 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.80308	37.76078	Зира	Сиреневый бульвар, 11 к2, Москва 105425 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.81434	37.82436	Золотой	Щёлковское шоссе, 91, Москва 107497 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.71121	37.56191	Золотой Абрикос	Лужнецкая Набережная, 2/4 ст12, Москва 119270 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.70469	37.58509	Картоха	Вавилова, 3, Москва 115419 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.75088	37.58744	Коктейль	Трубниковский пер, 11, Москва 121069 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.78438	37.714115	Копейка	Семёновский пер, 21, Москва 107023 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.806656	37.640408	Котелок	Новоалексеевская, 12, Москва 129626 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.79834	37.585506	Керия	Большая Новодмитровская, 23, Москва 127015 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.6392	37.7579	Крошка Картошка	Борисовские Пруды, 26, Москва 115408 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.7397	37.63032	Ляферм	Новокузнецкая, 5/10 ст1, Москва 115184 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.777153	37.66923	Минутка	Нижняя Красносельская, 32/29, Москва 105066 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.826717	37.440205	Кафе Мираж	Стратонавтов проезд, 9, Москва 125424 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.80401	37.53423	Мираж	Усиевича, 2 ст2, Москва 125319 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.71095	37.67501	Mia Dolcezza	ул. 7-я Кожуховская, 9, Москва 115193 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.779987	37.631283	Добрая трапеза	Гиляровского ул., д. 47 стр. 5, Москва 129110 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.75027	37.60749	Минадо	Староваганьковский пер., д. 19, Москва 119019 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.739788	37.596195	Окно	Остоженка ул., д. 32, Москва Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.64362	37.52459	Япоша	Миклухо-Маклая ул., д. 47а, Москва Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.77268	37.58572	Навигатор	Грузинская Б. ул., д. 62 ТК "Мега Белая Дача", Москва 115487 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.64077	37.60329	Дион	Балаклавский пр-т, д. 7, Москва 117639 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.77359	37.63253	112	Мира проспект, 119 ст19, Москва 129223 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.76216	37.63302	Assaggiatore	Мясницкая, 13 ст1, Москва 101000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.8637	37.54611	Beer-Grad	Дмитровское шоссе, 80, Москва 127486 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.5902	37.72531	Berry Berry Boom	МКАД 24 км, 1, Москва 115582 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.77866	37.58268	Curume	Ленинградский проспект, 47 ст2, Москва 125167 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.79426	37.67447	Four Kitchens	Сокольнического Круга проезд, вл2а, Москва 107113 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.85638	37.48363	Kebab House	Фестивальная, 2Б, Москва 125565 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.71745	37.66715	LED	Новоостаповская, 5 ст2, Москва 115088 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.84138	37.57929	Кафе Агвина	Гостиничный проезд, 8, Москва 127106 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.65759	37.52949	Ресторан Колибри	ул. Обручева 23, стр. 3, Москва 117630 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.77581	37.58326	Манчизи	Тверская Застава площадь, 7Б, Москва 125047 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.73045	37.73702	Ложки & Вилки	Рязанский проспект, 2 корп. 2, Москва 109052 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.740734	37.624573	Москва Премьер	Большая Ордынка, 31, Москва 119017 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.76356	37.70796	Нори Суши	Авиамоторная, вл. 39, Москва 111024 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.7138	37.67721	Domino's Pizza	Шарикоподшипниковская улица, 11, стр. 5, Москва 115088 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.75236	37.62596	Русский Клуб	Варварка, 3, Москва 109012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.723644	37.75759	Столовая на Стахановской, 8	Стахановская, 8, Москва 109428 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.84614	37.35815	Subway	Дубравная, 34/29, Москва 125368 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.73121	37.66931	Сушинка	Волгоградский проспект, 32 корп. 1, Москва 109316 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.7926	37.52724	Хлеб Насущный	ул. Авиаконструктора Микояна, 12, Москва 125252 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.90304	37.60885	Кокопелли	ул. Корнейчука, 8, Москва 127543 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.77662	37.67473	Meet Meat	Нижняя Красносельская, 35/59, Москва 105066 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.72355	37.61116	Печорин	ул. Шаболовка, 19, Москва 119049 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.73426	37.48703	Мадина	ул. Минская, д. 1г, корп. 2, Москва 121108 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.65484	37.521927	Кафе Цезарь	ул. Академика Волгина, 4, Москва 117485 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.74786	37.5152	Subway	Новозаводская, М 1 ст2, Москва Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.73045	37.73702	Тортуга дайнер паб	Рязанский пр., д.10/2, Москва 109052 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.82175	37.65286	Кафе Баzилик	ул. Космонавтов, 18/2, Москва 129301 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.800575	37.70864	МакЛарен'c паб	Краснобогатырская, 90/2, Москва 107076 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.77219	37.57142	Линдфорс	Пресненский Вал, 27/11, Москва 123557 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.76259	37.554733	Время еды	2-я Звенигородская ул., 13/1, Москва 123022 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.81809	37.57543	KFC	Дмитровское шоссе, д.13, к.1 м. Тимирязевская, Москва 127322 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.743782	37.65601	MEATING Burgers & Salads	Большой Дровяной пер., 8/1, Москва 109004 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.74524	37.59511	Grechka Lab	Староконюшенный пер., 5/14, Москва 119002 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.77067	37.59658	BB&Burgers	ул. 1-я Тверская-Ямская, 4, Москва 125009 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.669632	37.627712	Кафе Эдемия	Каширское шоссе 5/1, Москва 115230 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.82629	37.63765	Космос	Проспект мира 119, стр. 34 ВДНХ, Павильон № 34, Центр «Космонавтика и авиация», Москва Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.761345	37.662876	Pizza Tas	Нижний Сусальный пер, 5 ст2, Москва 123056 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.77002	37.64741	Красные Ворота	Садовая-Спасская, 19 ст3, Москва 107078 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.65911	37.50232	33	Ленинский проспект, 146, Москва 119526 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.60295	37.60387	Ах Самара Городок	Варшавское шоссе, 146г, Москва 117519 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.7731	37.600967	Sirocco Shisha Sushi & Wok Bar	ул.Фадеева, 1, Москва 125047 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.66201	37.61867	Баскин Роббинс	Варшавское шоссе, 97, Москва 117556 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.73788	37.5865	Авеню	Зубовский бульвар, 37, Москва 119034 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.86053	37.69167	Вечерние огни	Ярославское шоссе, вл131а, Москва 129347 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.76776	37.52094	Star Hit Cafe	1-й Магистральный тупик,  5а, Москва 123290 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.79368	37.5396	Ресторан "Ферма"	Likhoborskiy Drive, Москва 613310 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
56.33386	38.12932	Ресторан Жара	Новоуглическое шоссе, 73/2 Строймаркет ЛендСтрой, 2 эт., Сергиев Посад Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.7411	37.6134	Шоколадница	ул. Большая Якиманка, 32, Москва 115487 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.74329	37.5627	Гурман	Киевская, 7, Москва 121059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.42025	37.533016	Рокси Миллер	Готвальда, 6в, Подольск 142110 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.76321	37.65616	Мистер Картошка	ул. Земляной Вал, 29, Москва 105064 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.74871	37.84943	Пират Пицца	ул. Октября,  д. 3, Реутов 143965 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.66374	37.54895	Стардог!s	Намёткина, 13б, Москва 117420 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.74542	37.55736	Паста Дели	ул.Можайский вал 8 Бизнес-центр Атлантик, Москва 121151 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.794373	37.57705	Домино'с Пицца	Башиловская ул., 3/1, Москва 127220 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.747314	37.64667	Берега	ул. Яузская, 8/2, Москва 109240 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.760952	37.631653	Steak it Easy	ул. Мясницкая 7, стр 1, Московский 101000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.94283	37.55205	Апага	Северная 3-я линия, 3, Москва 127204 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.76247	37.59189	Tuna Sushi Bar	Большой Патриарший Пер., 8/1, Москва 123001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.6518	37.49582	Шоколадница	ул.Миклухо-Маклая 11Б, Москва 117198 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.84394	37.66389	КофеТун-СушиТун	Мира проспект, 211, Москва 129226 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.75986	37.575	Крафтед гриль Бар	Дружинниковская, 15, Москва 123242 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.72889	37.61112	Белый сахар	Ленинский пр-т, д. 7, Москва 119049 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.82687	37.63104	Burger Bull	пр-т Мира, 119 ВДНХ, Москва 129223 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.63827	38.1898	Кувшин	41 км.  Калужского шоссе,  д.10, Троицк 142191 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.81822	37.46328	ТаБаТа	ул. Сосновая аллея, д.1, Москва 125367 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.7008	37.56638	Фараон	Ленинский пр-т, д. 88, (при казино "Фараон"), Москва 119313 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.92559	37.99637	Кот Да Винчи	Талсинская, 6а, Щелково 141109 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.73006	36.85673	Суши Вок	ул. Московская, 14/20, Звенигород 143180 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.72634	37.65188	Плюшка	Дербеневская Набережная, 11, Москва 115114 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.65506	37.54403	Кафешка	Научный проезд, 19, Москва 117246 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.89902	37.45835	Городской Хлеб	Ленинский проспект, 11, Химки 141402 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.79519	37.93469	Старый город	ул. Советская, 14, Балашиха 143904 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.65957	37.62043	Замок грез	Варшавское ш., д. 73, Москва 117556 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.77719	37.66879	Падишах	Нижняя Красносельская, 39 ст1, Москва 105066 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.77146	38.44992	Ресторан "Корсар"	Мира,  27А, Электросталь 144007 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.75838	37.610203	Кружка	ул. Тверская, д. 7, Москва 125009 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.694355	37.755398	Хоум бар	Волжский бульвар квартал 114А, к1, Москва 109462 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.69011	37.87284	Золотая Рыбка	Калинина пос, 93а, Люберцы 140002 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.72676	37.61141	Старый Сквер	Шаболовка, 2, Москва 119049 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.856495	37.562206	Dj Cafe Sonrise	Бескудниковский б-р 40/1, Москва 127247 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.44398	37.76304	Крошка Картошка	Каширское шоссе, д. 3а, Домодедово 142000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.82311	37.24866	Опалиха	Опалиха, 3, Красногорск 143444 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
56.957863	38.308487	Моремания	23 км Киевского шоссе, 1 ТРЦ Саларис, Московский 108811 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.83847	37.63577	Чайка	Сельскохозяйственная, 15 к1, Москва 129226 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.79625	37.71242	Вкус Москвы	Ул. 1-я Бухвостова, 12/11, Москва 613310 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.75327	37.59949	Хочу Хычин	Новый Арбат 21 фуд маркет 21, Москва 119019 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.748703	37.537766	Bowler Fresh Bar	Пресненская набережная,  2, Москва 123112 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.71095	37.67501	Суши WOK	7-я Кожуховская,  д. 9, Москва 115193 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.77029	37.63271	Bayard	ул. Сретенка, 26/1, Москва 107045 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.75803	37.79511	Новогиреевское	ул. Новогиреевская, д. 20/34, корп. 3, Москва 111399 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.909824	37.723026	Бургер 9.18	ул. Лётная, 21, Мытищи 141008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.80746	37.56844	Cherry	Тимирязевская, 1, Москва 127422 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.779762	37.63306	Ваби Саби	Мира проспект, д. 29, Москва 129110 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.414036	38.273766	Макдоналдс	ул. Льва Толстого, 9В, Бронницы 140170 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.76783	37.61327	Клёво	ул. Петровка, 27, Москва 107031 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.75649	37.65788	Дабл Би	Нижний Сусальный пер., 5/9, Москва 105064 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.88677	37.67287	Папа'c Бургерс	ул. Широкая, д. 24Б, Москва Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.93144	37.52035	Теория Кухня&Bar	Ул. Первомайская, 9/4, Долгопрудный 141707 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
56.74492	37.237717	Ресторан "Иберия"	улица Тверская, 4А, Дубна 141983 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.83823	37.438393	Chaikhona No 1 Easy	ул. Сходненская, д.56 Трц Kалейдоскоп, 1 этаж, Москва 125363 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.55239	37.72158	Пицца Паоло	Ленинского Комсомола проспект, д. 1в, Видное 142701 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.6245	37.70913	Донателло пицца	Каширское шоссе, 80, Москва 115569 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.742058	37.616352	Бургер & Фрайс	Большая Полянка,  1/3, Москва 119180 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.95004	37.29842	Восточное Бистро	Кирова, д.1, Сходня 141441 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.75728	37.63266	Sofra	ул.Маросейка 2/15, Москва 101000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.65846	37.41517	Тануки	Боровское шоссе, д. 31, Москва 119633 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.63704	37.35317	Бургер Кинг	Боровское шоссе, д. 51, стр. 1, Москва 119634 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.75048	37.85945	Бистро Пронто	ул. Южная, д. 10а, Реутов 143965 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.621826	37.71344	​​​​​​​TGI FRIDAYS™	Каширское шоссе, 61/2 ТЦ Каширская Плаза, Москва 115582 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.76823	37.62318	Avocado Point	Цветной Бульвар,15/1, Москва 127051 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.61171	37.60172	Нами	Красного Маяка ул., 2б (ТЦ "Пражский пассаж", 3-й этаж), Москва 117519 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.82089	37.8331	Т-Стиль	Алтайская, 33, Москва 107589 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.82326	37.36607	Додо Пицца	Павшинский бульвар, 1, Красногорск 143401 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.64834	37.66381	Чайхона №1 Easy	Каширское ш., 61/1, Москва 115409 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.78853	37.53749	Эдоко	Ходынский бул., 4 ТРЦ Авиапарк, 4 этаж, Москва 125252 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.7441	37.50818	Шоколадница	Береговой проезд,  5/1, Москва 121087 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.66349	37.61674	Cafe by Interoptika	Нахимовский проспект,  63 Метро Профсоюзная, Москва 117335 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.57074	37.56099	Gyros & Bella Italia	Поляны, 8, Москва 117042 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.63582	37.763416	Алло Пицца	Паромная, 7 к5, Москва 115408 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.80889	37.50535	Aspecto	Ленинградское шоссе, 16а стр. 4, Москва 125171 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.7546	37.64867	Эрмитаж	Дурасовский пер., д. 7, стр. 1, (Отель "Эрмитаж"), Москва 109028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
56.33974	38.12496	Монтана Кофе	Новоугличское Шоссе, 85 Капитолий, Сергиев Посад Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.95729	38.0459	Семь и Я	ул. Дудкина, дом 7, Фрязино 141195 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.87901	37.524097	Час Пик	Коровинское шоссе, 30а, Москва 125412 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.81325	37.61989	N-X	Аргуновская, 2, Москва 129075 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.78317	37.56922	Грин	Ленинградский пр-т, д. 23, Москва 125040 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.746456	37.513596	Стардог!s	Багратионовский проезд, 7 к3, Москва 121069 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.758892	37.611435	То Да Сё	ул. Тверская, 7, Москва 125375 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.26924	37.8953	Арена	Привокзальная пл., 7-А, Домодедово 142000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.885887	37.602657	Му Му	ул. Пришвина, 22, Москва 127560 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.85217	37.38712	Светлана-АВ	Центральная ул., д. 2, корп. 2 (г-ца "Внуково") Building 2, Москва 125430 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
54.917286	37.419807	Бар-кальян Черника	Ворошилова, 57, Серпухов 142200 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.76629	37.60754	Ramen House	Пушкинская площадь, 2, Москва 127006 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.66467	37.624966	IL Патио	Каширское шоссе, 14, Москва 115230 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.71816	37.42291	Subway	Рябиновая, 59, Москва 121471 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.7698	37.65021	Каменный цветок	ул. Садовая-Спасская, 21/1, Москва 107078 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.65341	37.501755	Мама, я на паре	Миклухо-Маклая ул. 11, Москва 117198 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.623352	37.604897	Easy Food	Днепропетровская, 2 ТРЦ "Глобал Сити", 3 этаж, Москва 117587 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.63266	37.61251	Спорт-бар "Торнадо"	ул. Кировоградская, д. 9, корп. 4 м. Южная, Москва 117587 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.75175	37.88732	Фламинго	Носовихинское ш., 45, Реутов Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.729107	37.630566	Бездельники	Большой Строченовсский переулок, 7, Москва 115054 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.652164	37.76814	Тысяча одна ночь	Братиславская, 31 к1, Москва 109469 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.83823	37.438393	Domino's Pizza	ул. Сходненская, 25, Москва 125363 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.868526	37.590588	Кофе Хауc	ул. Декабристов, д. 12, Москва 127562 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.77521	37.58392	Sibylla	Тверская Застава площадь, вл2 ст1, Москва 125047 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.65613	37.39247	Райский уголок	Боровский проезд, вл17а, Москва 119619 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.71717	37.47356	ШантЭклер	ул.Нежинская 1/2, Москва Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.75685	37.5663	Серафина	Рочдельская ул., 15 стр. 1, Москва 123022 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
