Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата парсинга
61.59284	30.31986	База отдыха Лумиваара	ул. Центральная, д. 23., п. Метсямикли 186724 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.590805	30.603561	Hotel Nord	Ulitsa Gornyakov 4B, Костомукша 186931 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
65.19554	31.198502	Отель ВелТ	ул. Советская, 28А, Калевала 186910 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
65.190994	31.162842	Коттеджный комплекс ВелТ	улица Вяйнемейннена, 136, Калевала 186910 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.790054	34.375042	Hostel For You	ул. Кирова, 8б 4 этаж, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.21539	33.80223	База отдыха Тихий Берег	п. Спасская Губа 186203 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.23763	29.6881	База отдыха хутор "Соромяки"	Kilpola island, Тиурула 186700 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.70396	30.69245	Dacha Hostel	улица Карельская 27, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
63.73661	34.106224	Топаз-Кола	Волдозерское шоссе, Сегежа 186424 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.15524	33.904175	Санаторий "Дворцы"	курорт "Марциальные Воды" въезд в пос. Марциальные воды, п. Спасская Губа 186901 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.23927	29.69067	Ламбушка	поселок Хийтола, берег озера, Хийтола Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.60553	30.651628	Подкова	улица Подкова 2 шоссе Горняков, д. 124, Костомукша 186930 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.70259	30.7164	Гостевой дом Кодикас	Фанерный тупик, 27, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.70605	30.696619	Сортавала	ул. Карельская, 35, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.155502	33.90276	Санаторий Марциальные воды	Марциальные воды 185901 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78646	34.39186	Кивач	Набережная Гюллинга, 2, Петрозаводск 185005 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.202564	34.270576	Гостиница Кондопога	ул. Советов, д.14, Кондопога 186225 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.96947	34.229237	Загородный Клуб "Авиаретро"	Шуйская 185505 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78237	34.3792	Мини-отель "Илма"	Володарского 10, Петрозаводск 185005 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.875046	33.281837	Сямозеро	65 км. а/д Петрозаводск - Суоярви, Сямозеро 185014 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.7072	30.71676	Хостел Ярви	ул. Первомайская, 50 A, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.01589	33.14851	Кудама гостевой дом	Кудамагуба 186135 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.36127	31.848698	Гостевой Дом Заречье 14	ул. Заречье, дом 14, Салми Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.94064	34.524033	Кемка	Шоссе 1 Мая 111Б, Кемь 186615 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78608	34.39403	Гостиница Онего	ул. Ригачина, д. 3, Петрозаводск 185005 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.138626	34.001568	Деревня Александровка	п. Кончерезо, Петрозаводск Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78055	34.34372	Хостел Пандаминиум	ул. Фрунзе 14 а, Петрозаводск 185000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.87509	33.24055	Радуга	67th Km of Petrozavodsk - Suojarvi 67 км трассы Петрозаводск - Суоярви, Алекка 185000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.77831	34.375286	Loft Hotel And Hostel	проспект Александра Невского 47, Петрозаводск 185003 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.27278	29.83307	Holiday Park Tri Ostrova	ul. Dachnaya, Лахденпохья 186724 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.51788	30.20235	Анникка	Ленина улица, д. 2, Лахденпохья 186730 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.441273	30.15043	Рантала	Лумиваара Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.58987	30.59103	Айна	ул. Мира 9А, Костомукша 186931 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.51424	31.59782	Три стихии Ууксу	ул. Речная, д.10, Ууксу Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.809357	34.290344	Гостиница Петр	Шуйское ш., 16, Петрозаводск 185013 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78275	34.38388	Гостиница Невская	ул. Володарского, д. 24, Петрозаводск 185000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.554626	30.209538	Гостиничный комплекс «Яккимаа»	ул. Малиновского, 1A, Лахденпохья 186731 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
65.17483	31.118526	Коттедж Полярная Звезда	улица Вяйнемейнена 138, Калевала 186910 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.918842	34.06715	Урозеро	Набережная Варкауса, 3, Петрозаводск 185031 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.17645	30.69296	База отдыха Янисъярви	8-й км. автодороги Сортавала-Вяртсиля-Саанлахти, пгт Вяртсиля 186757 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.76429	34.41851	Мини-отель "Привалъ"	ул. Сегежская, 8, Петрозаводск 185033 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
63.26144	33.41394	Guest House Karhu-Segozero	Sverdlova Ulitsa, 21, Паданы 186333 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.7826	34.34971	Hostel22	ul. Krasnoarmeyskaya 26, Kvartira 22, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.66957	30.67213	Uyutnyj Dom	Ulitsa Bol'shaya Borovaya 72, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.77232	34.43248	Малибу	ул. Онежской Флотилии, 29, Петрозаводск 185000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.956375	34.198082	Шуйская Чупа	Шуйская Чупа 185504 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.81392	36.56914	Guest-House na Transportnoy	ул. Транспортная 4, Пудож 186150 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.79207	34.36573	Friends Hostel	ul.Dzerzhinskogo kv.22 28, Петрозаводск 185000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.49554	34.740936	Туристическая база "Онежский берег"	Кварцитный Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.23198	35.867706	Отель Коттедж Колежма	с. Колежма, Беломорск B1 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.27425	33.98306	Кемпинг Лукоморье	Кивач Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.91486	34.51033	Guest House Vremena Goda	ulica Chkalova 30, Медвежьегорск 186350 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.91064	34.525528	Guest House Charodei	ulitsa Omelina 20, Медвежьегорск 186350 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.63236	31.409191	Ladoga Fjord	132 km of Olonets-Lyappisilta highway, Коириноя 186810 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.11467	34.2733	Гостиница Янишполе	ул. Дорожная, д. 29 M18 "Кола", с. Янишполе, Янишполе 186206 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.770023	34.436855	Волна	ул. Онежской флотилии, 43 Яхтенный порт Пески, Петрозаводск 185000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.97288	34.562016	Загородный клуб «Суйсарь»	Prioneghskiy Rayon, д. Суйсарь 185000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.187866	35.414944	Гостевой дом За Онегу	Типиницы 186312 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.77969	34.41562	Коттедж "Морской конёк"	ул. Ригачина д. 37 "Б", Петрозаводск 185005 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.773792	33.801826	Гостевой дом «Хвойный»	Pryazhinsky Rayon, п. Матросы 185031 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.380226	32.05213	Ветреный пояс	Сегежа 186420 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.784153	34.32392	Конфетти	ул. Чапаева, д.42А, 212, Петрозаводск 185001 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.08091	32.34372	Мини-гостиница Комфорт	ул. Октябрьская, 5, Суоярви 186870 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.96706	34.71074	Кемский Берег	Набережная, 12, Кемь 186612 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.69751	30.67963	Мини-отель	ул. Карельская, 17, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78595	34.36033	Гостиница Центр	ул. М. Горького, д.25а, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
65.19667	31.1835	Гостевой дом Сампо	ул. Садовая, д. 2, Калевала 186910 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.3615	31.833841	База отдыха "13-й кордон"	пос.Салми, Питкярантский район, Салми 186810 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.07645	32.37021	Гостиница Правительственная	ул. Свердлова, д. 10, Петрозаводск Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.30731	34.53936	Парк-отель "Карелия"	Ватнаволок Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.783554	33.828636	Гостевые дома "Скифы тур"	Пряжинское шоссе, 106, п. Матросы 186131 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.57261	36.442055	Гостевой дом "Каршево"	ул. Лесная, д. 23, Каршево 186162 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.576813	30.032618	Папоротник	озеро Мериянлампи, Лахденпохья 186759 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78608	34.39403	Хостел Якорный Парк	ул. Ригачина, 4, Петрозаводск 185005 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.93951	30.58706	Gostevoi Komplex Fortuna	Ulitsa Khanki Miestiechko Khanki, Рускеала 186759 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.644363	31.152395	Camp First Line	Building 10, Кирконкюля 186801 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.48613	31.597055	Гостевой дом Уксунлахти	Совхозная, 40, Ууксу 186817 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.5254	30.20782	Holiday Home Kareliya	Ul. Busalova 36G, Лахденпохья 186730 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.91735	34.47624	Karhu Hotel	Ulitsa Lesnaya, 1, Медвежьегорск 186350 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.67058	36.359303	Гостевой дом НИГИЖМА	ул. Пионерская 1, Нигижма 186161 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.031353	32.653	Гостевой комплекс "Олонка"	ул. Ладожская, Нурмойла Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.96954	34.231316	Zagorodny Club Aviaretro	Шуйская 185505 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.84774	33.21157	СЯМОЗЕРОFREEДОМ	урочище Пашинмяги, Эссойла 186137 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.49207	29.906137	Brusnika Village	Poselok Ikhala, Лахденпохья 186732 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.75741	34.43205	Guest House Vernisage	улица Сусанина, дом 34, Петрозаводск 185034 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.58922	30.59959	Guest Rooms	проспект Горняков 2А 1 этаж, Костомукша 186930 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78608	34.39403	Уя	Ригачина, 3, Петрозаводск 185005 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.95251	34.23271	Дача Бор	Dacha Bor 1 м. Дача Бор, 1, Шуя Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78791	34.33749	Платинум "Хостел"	ул. Фрунзе, 6А, Петрозаводск 185002 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.778667	34.366062	Серебро Онеги	Маршала Мерецкова, 30, Петрозаводск 185030 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.51091	30.21378	Ладога-Марина	ул. Заводская, 24, Лахденпохья 186730 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.788208	34.313286	Отель "Караван"	Муезерская ул., 15А, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.519882	30.197289	Ахвенлампи	Лахденпохья Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.91239	34.46438	Онежская	Дзержинского улица, д. 2, Медвежьегорск 186350 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.77739	34.34029	Лососинская	Лососинское шоссе, д. 7, Петрозаводск 185014 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78809	34.38414	Хостел Отдохни	Пушкинская,  1 кв. 3, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.79086	34.38016	Дворцы	ул. Германа Титова, 11, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.524193	30.337683	Дачи Микли	Микли Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.933174	30.58622	Hostel Ruskeala	Shkolnaya ul. 22, Рускеала 186759 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
63.73982	34.31123	Выг	ул. Гражданская, 6, Сегежа Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.850357	33.172787	База отдыха Северное Сияние	Курмойла Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.56904	31.47717	Белые Мосты	ул. Ленина 31а, Питкяранта Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.788567	34.35319	Хостел Брусника	ул. Антикайнена, 34, Петрозаводск Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.92579	34.605824	Суйсарь	Казарменская, 31, Петрозаводск 185003 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
66.26856	33.03642	Hostel On Pionerskaya 88	Ulitsa Pionerskaya 88, Чупа 186670 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.323658	34.947773	Хантер Парадиз	на берегу озера Яшезеро, 111524 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.76124	34.32193	Радуга	Лесной проспект, 47, Петрозаводск 185014 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
60.97943	32.97269	Олония	улица Свирских Дивизий, д. 5, Олонец Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.789417	34.346237	Общежитие Карелреспотребсоюза	Первомайский проспект, 1а, Петрозаводск 185001 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.69956	30.68454	Волна	Карельская улица, д. 18, Сортавала 186750 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.51667	30.36667	Хутор Медовое	Микли Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.37414	33.080208	Holiday Park Lesnoe Ozero	Vagozero, Питкяранта 186012 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.183334	29.966667	Бухта Кирлахти	Кильпола, Тиурула 186700 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.49508	31.600456	Cottages in Karelia	Derevnya Uuksu, Ulitsa Splavnaya,17, Питкяранта 186810 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.66146	31.4236	Гостевой дом Пажала	д. Пажала, Питкяранта 186810 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.124596	34.007698	Guest House In Konchezero	Ulitsa Sovkhoznaya 1, Кончезеро 186202 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.18309	35.45806	Guest House Tambitsy	деревня Тамбицы. д3, Вороний остров 186312 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.23763	29.6881	Boiarinov Dvor	Derevnia Tiurula, Тиурула 186700 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.114826	30.756826	Vyartsilya Guest house	Respublika Karelia, пгт Вяртсиля 186757 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.17645	30.69296	Янисъярви	пгт Вяртсиля Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.522423	30.327888	Hutor Medovoe	Микли 435446 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.51667	30.36667	Rukola	Микли 186730 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.53037	30.341896	Hutor Mikli	Микли 186724 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.124596	34.007698	Country House Vostochnoe Konchezero	Улица Набережная, 28, Кончезеро 186202 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.55462	30.21991	Guest House Na Keykhyasyarvi	Poselok Sukolohya, Лахденпохья 186730 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.552944	30.189308	Hotel Iakkimaa	Malinovskogo, d. 1, Лахденпохья 186731 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.87771	33.29388	Kompleks Syamozero	86k-10, Сямозеро 186137 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.872623	33.39825	Lesnoy Dvorik	Derevnya, Сямозеро 185030 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.52142	34.75475	Hotel On Gertsena16	Gertsena,16, Беломорск 186500 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.53924	34.787292	Belomorsk Hostel	Port-shosse 24 1, Беломорск 186500 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.294613	35.1837	Гостевой дом Яндомозеро	п. Великая Губа, д. Марковщина, Марковщина 186314 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.87517	33.281967	Загородный клуб Сямозеро	Сямозеро Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.64926	30.591764	Holiday House Chaika 3	Rodnikovaya 3, Хаапалампи 186753 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.53158	34.773125	Barskie Choromu	Беломорск 186500 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.51984	34.758656	Babushkin Khutor	Letniy- 2, 5, Беломорск 186550 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.918777	34.066376	Turbaza Urozero	Priazhenskiy Rayon, Чална 185031 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.94406	34.246166	Гостевой дом Шуйская	Кондопожское ш., 28, Шуйская Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.97727	34.200573	Шуйская Чупа	дом 15а, Шуйская 185014 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.604855	34.66419	U Ozera Guest House	Uya, 7, Уя 185510 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.60512	34.657166	Holiday Park Uya	Уя 185510 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.252354	35.065536	Guest House Margarita	Ulitsa Oktyabrskaya, Великая Губа 186314 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.480064	34.66675	Mini-hotel Vygh	Выгостров 186500 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.704144	33.61196	Guest House Virta	Klyuchevaya Ulitsa, Dom 20, Пряжа 186120 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.90362	34.45372	Гостиница Прованс	Онежская улица, 13А, Медвежьегорск 186351 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
60.819695	32.816868	Obzhanka Countryside Hotel	урочище Устье р. Обжанки д, Обжа 186000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.91239	34.46438	Gostinitsa Onezhskaia	Ulitsa Dzerzhinskogo D2 Stroyeniye, Медвежьегорск 186350 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
64.57087	30.56087	Gostevoy Dom na Brusnichnoy 22	Brusnichnaya 22, Костомукша 186931 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.90362	34.45372	Прованс	ул. Онежская, 13а, Медвежьегорск 186351 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.94663	34.249027	Guest House Shuiskaya Chupa	Шуйская Чупа 15 а, Шуйская Чупа 185505 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.18537	29.783882	Mishkina Skazka Holiday Home	Куликово 186701 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.70259	30.7164	Гостевой дом Kodikas	ул. Фанерный тупик, 27, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.57777	30.468264	Forrest Lodge	п. Ниэмелянхови 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.632195	33.183903	Гостевой дом Крошнозеро	ул.Магистральная, д.24, Kroshnozero 186141 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.51569	31.59863	Guest House Uuksu	ul. Rechnaya, 14, Ууксу 186817 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.70474	30.69628	Karjal-Dom	Oktjabrskaj 11, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.501404	35.05339	Fishing Wharf Cafe Hotel	ул. Набережная, 55, Кварцитный 185512 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.6716	30.68019	Domik Na Borovoy	Bolshaya Borovaya Ulitsa 72, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.710915	30.680574	Guesthouse Mansarda	Sportivnaya, 6, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.779976	30.750565	Apartments Na Beregu	Poselok Kiryavolakhti 7, Сортавала 186792 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.70391	30.69178	Uyutniy Dom Apartments	Central Area, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.48579	35.044403	Guest House Onego Club	ulitsa Naberezhnaya 19, Шокша 165139 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.507988	35.05841	Guest House Rybatskiy Prichal	Ulitsa Naberezhnaya 14, Шокша 165139 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.22496	32.750614	Коттеджи Умосту	Кукшегоры 186016 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.81123	34.27542	Hostel Lastochki	Bld. 1 ul. Sulazhgorskaya 4, Петрозаводск 185013 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.923267	33.375645	Turbaza Lesnaya Polyana	Сяпся 186134 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.80549	34.31935	Комфорт плюс	Калевалы улица, д. 2, Петрозаводск 185001 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.70279	30.69727	Guest House Uyut	Ulitsa 40 Let Pobedy 2, Кааламо 186770 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.670753	36.359413	Motel Nigizhma	Pudozhsky area, Village Nigizhma, Нигижма 186161 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.881393	34.559704	Guesthouse Yalguba	Derevnya Yalguba, dom 86, Петрозаводск 185502 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.77645	34.39575	Kvartira 33	Ulitsa Derzhavina 27a, Петрозаводск 185005 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
63.641273	35.716106	Baza Otdykha Vetrenyi Poias	Ветреный пояс, озеро Хижозеро 186420 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.68831	33.61904	Turbaza Uuksu	Ulitsa Rechnaya 10, Салми 186817 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.40252	31.69084	Bryaus Baza	Салми 186821 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.147385	33.971962	Ранта	Петровское Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.176365	34.215176	TruckStop Карелия	Петрозаводское шоссе, 9 Трасса Кола 471 км, Кондопога Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.155178	33.897537	Martsial'nyie Vody	Tsentral'naya, 5, Марциальные воды 185901 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.21539	33.80223	Martsialnye Kluchi Guest House	Derevnya Utuki, 2,5 Km From Martsialnie Vody, п. Спасская Губа 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.21456	34.25397	мотель Мираж	Petrozavodskoye Shosse, Кондопога 186223 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.23065	34.23534	Guest House Karelia-Gorka	Solnechnaya 1, 2, Кондопога 186000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.232273	33.852364	Деревня Тереки	на берегу оз. Мунозеро, д. Тереки Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.77973	34.40016	Rooms Luna	Lunacharskogo 41A, Петрозаводск 185005 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.82017	34.30818	Лесное Озеро	Соломенское шоссе, 3, Петрозаводск 185031 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.81726	34.31073	У Иваныча	ул. Зайцева, 64а/2, Петрозаводск Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.77683	34.3953	Гостевой дом Форос	ул. Державина, д. 27а р-н Зарека, Петрозаводск Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78683	34.3306	Cottage on Perevalka	ul. Perevalochnaya, d.88, Петрозаводск 185002 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.884186	34.52272	Dom Kareliya Yalgora	Yalgora 14, Петрозаводск 185000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78254	34.360313	Apartments on Prospekt Lenina 37	Prospekt Lenina 37, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.782497	34.399277	Apart Home Terve	Perttunena, D. 3 Kv. 14, Петрозаводск 185005 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.76568	34.39204	Holiday Home Vishnevyi Sad	Ulitsa Ulianova 6/1, Петрозаводск 185011 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.77372	34.38853	Отель "Гнездо"	Varlamovo 66-6, Петрозаводск 185003 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78275	34.38388	Сампо	Володарского, 25, Петрозаводск 185003 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.8004	34.32253	Hostel Krasnaya Panda	Ulitsa Krasnoflotskaya 26, Петрозаводск 185001 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.25233	35.065437	Guest House Margarita	Medvezhegorsk District, Great Bay Street Velikaya Guba, Петрозаводск 186314 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.74105	34.45667	Hotel Zhemchuzhina	Вознесенское шоссе, 16, Петрозаводск 185000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78839	34.34512	Hostel Dobry Dom	ul. Anokhina 12, Apt. 10, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.777714	34.35037	Мини-отель "Эквадор"	Losinskaya Ulitsa 54, Петрозаводск 185000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
