Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата парсинга
53.212734	50.126015	По Чесноку	Лесная 23 к3, Самара 665376 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20196	50.1257	VEGGIE Life	Пушкина, 280, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20615	50.12491	Домовенок	Ново-Садовая, 325а, Самара 443125 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20615	50.12491	Невинный погребок	Ново-Садовая, 3, Самара 443100 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20192	50.16219	РеалБистро	Гагарина, 14а, Самара 443079 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19154	50.08632	Сытный дворик	Некрасовская, 58, Самара 443010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19365	50.08917	Три мушкетёра	Льва Толстого, 76, Самара 443010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19344	50.16434	Столовушка	Партизанская, 86, Самара 443070 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21584	50.15063	Сонита	Масленникова проспект, 7а, Самара 443068 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.17993	50.09104	Бистро Юность	ул. Молодогвардейская, д. 57 1 этаж; ТЦ Юность, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18036	50.09618	ДАВНО ПОРА	Самарская, 267, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21283	50.12491	Мистер Хот Дог	ул. Лесная, 25в/1 киоск, Самара 443110 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.2058	50.11035	#HelloAsia	Волжский проспект, 45, Самара 443071 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.50993	49.44549	Кафе на Карбышева	Карбышева, 3а, Самара 443067 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18178	50.09489	Баранкино	Галактионовская, 128, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19073	50.18803	Столовая на Аэродромной, 45А	Аэродромная, 45а, Самара 443070 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.2173	50.13978	Подсолнух	Ново-Садовая, 106 к82, Самара 443068 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.22845	50.17859	Хайям	ул. Потапова,  7, Самара 443011 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.325657	50.30586	Mama Roma	Московское шоссе 24 км, 5 ТЦ Мега, Самара 443028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.107624	48.419754	Гриль Бар	ул. Лазо, 10, Сызрань 446029 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20615	50.12491	Зимушка	Ново-Садовая, 44, Самара 443110 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53895	49.39548	Очаг	Льва Толстого, 8а, Тольятти 445004 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.40107	49.515106	Эдо	Вокзальная, 18, Жигулевск 445350 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.14708	48.45533	Ресторан Провинция	ул. Советская, 80, Сызрань 446001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21269	50.25689	Разгуляй	Калинина, 11а, Самара 443009 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.27219	50.25878	Столовка	Московское шоссе 18 км, 27, Самара 443028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20525	50.179356	Кофиока	ул. Дыбенко, д. 30 ТРЦ Космопорт, 1 этаж, Самара 443045 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19224	50.10463	Дом пиццы	Красноармейская, 127, Самара 443030 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19619	50.109608	Ешь руками	Садовая, 176, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18959	50.08371	ЗДЕСЬ	Ленинградская, 37, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.22159	50.25929	Mama Roma	Кирова проспект, 147, Самара 443077 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.17993	50.09104	Burum	ул. Молодогвардейская, 113, Самара 443010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53883	49.356262	Shisha	ул. 70 лет Октября, 5A/1, Тольятти 445030 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.54773	49.33107	Неолит	Автостроителей, 13а ст1, Тольятти 445030 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.67059	49.43532	Ресторан РАНЧО	ул. Солнечная, 3, Нижнее Санчелеево 445134 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.51509	49.3014	Ханой	Фрунзе, 23, Тольятти 445027 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.54789	49.32633	Flame	Офицерская, 21, Тольятти 445044 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.50775	50.147533	Гренки Паб	Аэропорт Курумоч Аэропорт Курумоч, Береза 443901 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.26682	50.25942	Встреча	Алма-Атинская, 55, Самара 443106 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.08939	49.95808	Астория	Молодёжная, 2, Новокуйбышевск 446213 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20236	50.14153	Летний Бар	Дачная, 2 лит. Г2, Самара 443013 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.09776	49.98201	Verona	ул. Свердлова, 6, Новокуйбышевск 446201 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19119	50.18904	Сбарро	Аэродромная, 47а, Самара 443070 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.25984	50.29546	Столовая на Ракитовском Шоссе, 3	Ракитовское шоссе, 3, Самара 443028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.25339	50.22032	Relax	Кирова проспект, 314, Самара 443125 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20449	50.15967	Килфиш	Московское шоссе, E110, Самара 443013 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.25863	50.23202	Акиро	Зои Космодемьянской, 7а, Самара 443122 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20581	50.17834	Yes Pizza	Дыбенко,  30, Самара 443045 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19989	50.09541	Vacuum	Вилоновская,  84, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.275864	50.272015	Sbarro	Московское шоссе 18 км, 25в, Самара 443028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20449	50.15967	DK	Московское шоссе, 4/15, Самара 443013 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21394	50.14569	Песочный замок	ул. Ново-Садовая, 139, Самара 443031 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.22897	50.1928	Суши Шоп	ул. Советской Армии, 202, Самара 443011 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53718	49.27705	Амиго	ул.Революционная 9А, Тольятти 445000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18695	50.08882	По ту сторону	Куйбышева, 89, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21577	50.23671	Шансон у Вакано	Александра Матросова, 46, Самара 443063 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.08465	49.95796	Маэстро	Дзержинского, 1а, Новокуйбышевск 446208 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.54021	49.40672	Ресторан Golden City	ул. Л. Толстого, 30, Тольятти 445022 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.26682	50.25942	Беркут	Алма-Атинская, 200, Самара 443106 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20823	50.13156	Biscuit	ул. Садовая, д. 210а, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.14782	48.45458	Naglo Bar	ул. Ульяновская, 72, Сызрань 446026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.50856	49.41984	Ресторан La Rotonda	ул. Мира, 31А La Rotonda hotel, Тольятти 445024 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.1791	50.08683	Заводные булки	Чапаевская, 85, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20841	50.11675	Белуга На Волге	Ульяновский Спуск, 41, Самара 443010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.27518	50.26915	Суши-Терра	Московское шоссе 24 км, 5, Самара 443028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53933	49.35825	У Мясника	ул.  70 лет Октября, 46, Тольятти 445031 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20097	50.13161	Спорт-Бар на Владимирской, 48 Корп. 1	Владимирская, 48 корп. 1, Самара 443082 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18808	50.08966	PIZZA KIT	Куйбышева, 99, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.54543	49.38229	Суши Бум	Автозаводское шоссе, 6 Молл "Парк Хаус", 2-й этаж, Тольятти 445004 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.27518	50.26915	Тутти Фрутти Фрозен Йогурт	Московское шоссе 24 км, 5, Самара 443028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.22037	50.26847	Пивной базар	Севастопольская, 35, Самара 443034 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.1046	49.94822	Экспресс	Горького, 41, Новокуйбышевск 446200 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19322	50.12671	Визит	Чернореченская, 50, Самара 443013 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19718	50.11669	Ели мясо мужики	ул.Ульяновская 46, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.17282	50.16962	Самарский Пивоваръ	Промышленности, 186, Самара 443117 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.5058	49.3915	Арцах	Мира, 170а, Тольятти 445035 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18999	50.13827	Хорошее Заведение	Пензенская, 63, Самара 443082 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.46537	49.53578	Амиго	Шлюзовая, 33а, Тольятти 445015 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.51649	49.30789	Bellagio	Маршала Жукова, 25А, Тольятти 445051 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.3552	50.21096	Каспий	Красноглинское шоссе, 133, Самара 443026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20449	50.15967	Оазис	Московское шоссе, 93а, Самара 443111 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53358	49.276524	ШашлыкоFF	Революционная,  14, Тольятти 445032 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.22959	50.26579	Маэстро	Советская, 50, Новосемейкино 446379 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19845	50.12791	Донер Кебаб	Мичурина, 52А, Самара 443096 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.202003	50.14054	Nebar	ул.Дачная, 2/2, Самара 443013 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.192917	50.203777	Бар BARIN	Аэродромная,  72г, Самара 443074 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.39182	50.14156	Золотой берег	База отдыха Бережок, Волжский 443048 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20331	50.14445	Столовка 5 звёзд	Московское шоссе, 4а ст1, Самара Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20581	50.17834	Domino's Pizza	Дыбенко, 120а, Самара 443066 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.17767	50.1936	Сектор Газа	Авроры, 207, Самара 443080 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.48488	49.8491	Burger Max	Парусная,  26a, Прибрежный 443902 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19344	50.16434	Золотое Кольцо	Партизанская, 55а, Самара 443082 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.1002	49.95427	ЖИШИ СУШИ	Белинского, 11б, Новокуйбышевск 446200 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.13044	48.42431	Шеф Лаваш	ул.50 лет Октября 51А, Сызрань 446022 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19389	50.0888	Beer Garden	ул.Максима Горького 79Б, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.1474	48.4568	пиццерия UnoMomenta/Бильярдный клуб	пер. Достоевского, 21, Сызрань 446001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.15139	48.464886	Итальянский Ресторан Розмарин	Советская, 50, Сызрань 446001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21876	50.15739	Своя тарелка	ул.Ерошевского 5В, Самара 443068 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.22183	50.18954	Своя тарелка	Московское шоссе 41 Региональный Деловой Центр (цокольный этаж), Самара 443013 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.202744	50.156338	Своя тарелка	Московское шоссе, 17 Business Centre Vertical, Самара 443013 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.191402	50.137016	Своя тарелка	проспект Карла Маркса 201Б Бизнес Центр Башня, Самара 443080 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.203342	50.141037	K-Town	Московское шоссе, 2В, Самара 443072 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.202534	50.124275	Lounge Bar Befoz	ул. Ленинская 310, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18178	50.09489	KOTTA Cafe & Bar	ул. Галактионовская, 277, Самара 443100 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.213596	50.225494	Крошка Молли	Имени XXII Партсъезда, 46, Самара 443066 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.26219	50.24298	Экспресс	2-й подъём, 3, Новосемейкино 446379 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.51295	50.15733	Grenki Pub	Международный аэропорт Курумоч Международный аэропорт Курумоч,, Береза 443901 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.0839	49.95875	Бочонок	ул. Киевская, д. 94а, Новокуйбышевск 446218 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.10922	49.95696	Mr. Бургер	ул. Егорова, д. 4/1, Новокуйбышевск 446205 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21225	50.1237	Red Hall	Лесная, 23 Metro Rossijskaja, Самара Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.09433	49.94189	Edashop	Чернышевского, 12, Новокуйбышевск 446200 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.10038	49.95896	Ассорти	Победы проспект, 10, Новокуйбышевск 446206 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.0965	49.95505	Гурман	Сафразьяна, 3, Новокуйбышевск 446206 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.11023	49.94768	Суворов Бар	ул. Суворова, 19, Новокуйбышевск 446205 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.0839	49.95875	Южанка	Киевская, 3а, Новокуйбышевск 446213 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.11577	49.94221	Каспий	Садово-Дачная, 45, Новокуйбышевск 446205 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.09858	49.94853	Изумруд	Миронова, 17, Новокуйбышевск 446208 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.08594	49.94729	Ковчег	Промышленная 2-я, 2, Новокуйбышевск Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.09949	49.94702	Додо Пицца	50-летия НПЗ, 10, Новокуйбышевск 446200 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.08808	49.99095	Карамель	Карбышева, 8, Новокуйбышевск 446201 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.54435	49.3696	Уют	40 лет Победы, 50а ст1, Тольятти 445030 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.476482	49.45385	Розовое	Коммунистическая, 12, Тольятти 445012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.51453	49.39593	Северянка	Горького, 41а, Тольятти 445019 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53492	49.28082	Спутник	Юбилейная, 6б, Тольятти 445029 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.51509	49.3014	Студенческое	Фрунзе, 2г, Тольятти 445051 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.54789	49.32633	У Галины	Офицерская, 34, Тольятти 445036 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.50769	49.42256	Триумф	Ленина, 33а, Тольятти 445022 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.55143	49.33412	Хуан Гун	Обводное шоссе, 7, Тольятти 445140 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.49919	49.40364	Фуд-Корт	Баныкина, 74, Тольятти 445054 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.5387	49.27658	Чайка	Дзержинского, 86, Тольятти 445024 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.54435	49.3696	Южная ночь	40 лет Победы, 4, Тольятти 445047 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.54224	49.32521	Восток	Космонавтов бульвар, 3а ст1, Тольятти 445044 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.52119	49.39638	Чайка	Лесная, 3в, Тольятти 445004 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.517982	49.261997	Квартал	Фрунзе,  24, Тольятти 445028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.534534	49.32003	Coffee Hall Panorama	​Дзержинского, 21 ТРК Капитал, 4 этаж, Тольятти 445039 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53718	49.27705	Вояж	Революционная, 1 ст1, Тольятти 445024 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.51453	49.39593	Виктория	Горького, 63, Тольятти 445009 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53492	49.28082	Дворик	Юбилейная, 9, Тольятти 445036 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.50096	49.54344	Гуляй Душа	Федеральная трасса М5 979 км, 7, Тольятти Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.5058	49.3915	Диана	Мира, 158а, Тольятти 445035 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.47664	49.46534	Креатив	Мурысева, 76а, Тольятти 445012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.5058	49.3915	Горец	Мира, 117, Тольятти 445054 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.49919	49.40364	Городская столовая №51	Баныкина, 60, Тольятти 445054 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.56916	49.45917	Lachin	Новозаводская, 57г, Тольятти 445009 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.51453	49.39593	Купчиха	Горького, 61, Тольятти 445009 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53371	49.31966	Блинfest	Дзержинского, 21, Тольятти 445039 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.55223	49.33667	Евростоловая	Транспортная, 22, Тольятти 445043 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.49919	49.40364	Пивной Трюм	Баныкина, 42а, Тольятти 445054 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.534534	49.32003	Купец	Дзержинского, 98, Тольятти 445024 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53492	49.28082	Blazer	Юбилейная, 40, Тольятти 445057 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.554893	49.308987	33 тарелки	Южное шоссе, 22 ст2, Тольятти 445043 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.537045	49.30552	Летучая мышь	Ворошилова, 20а, Тольятти 445040 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.56916	49.45917	Кафе на Новозаводской, 2	Новозаводская, 2, Тольятти 445000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.54367	49.38491	Столовка	Автозаводское шоссе, 6 стр. 1, Тольятти 445004 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53287	49.31776	Пиво У Кеши	Гая бульвар, 1а стр. 1, Тольятти 445039 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.54733	49.3454	Пивявка	Тополиная, 32а, Тольятти 445030 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.51649	49.30789	Эдо	Маршала Жукова,  д.3В, Тольятти 445051 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53933	49.35825	Bonappetit	70 лет Октября, 54, Тольятти 445031 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.537045	49.30552	Iris	Ворошилова, 17, Тольятти 445044 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.52646	49.39724	Savanna	Лесная, 46а, Тольятти 445004 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.56348	49.35148	Maxima	Вокзальная, 44, Тольятти 445000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.51039	49.39586	Кайдзу	Комсомольская, 143а, Тольятти 445009 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.54733	49.3454	Cafe del Mari	Тополиная, 24б, Тольятти 445030 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.49836	49.29592	Lounge Bar	Спортивная, 19, Тольятти 445000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.47456	49.4736	Siesta	Матросова, 9, Тольятти 445012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.52582	49.29012	Star Bar	Орджоникидзе бульвар, 10а ст1, Тольятти 445037 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.56916	49.45917	Атланта	Новозаводская, 55а, Тольятти 445009 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.526	49.32406	Банкир	Свердлова, 15б, Тольятти 445037 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53492	49.28082	Vision	Юбилейная, 75, Тольятти 445057 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.55223	49.33667	Кафетерий на ул. Транспортная	Транспортная, 7 стр. 9, Тольятти 445043 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.526	49.32406	Sushi center	Свердлова, 22, Тольятти 445042 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.52958	49.39802	Natali	50 лет Октября бульвар, 7а, Тольятти 445004 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.47724	49.45484	Khinkali-Vo	ул. Есенина, д. 27, Тольятти 445046 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.56102	49.30789	Апрель	Коммунальная, 32 ст1, Тольятти 445043 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53718	49.27705	Бистро	Революционная, 1, Тольятти 445024 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.54204	49.36374	Кофе in	ул. 40 лет Победы, д. 22, Тольятти 445047 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.50105	49.2733	Кофе Rich	ул. Юбилейная, д. 40, Тольятти 445057 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53718	49.27705	Fox-Bar	ул. Революционная, д. 5б, Тольятти 445034 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.47456	49.4736	Респект	Матросова, 46а, Тольятти 445008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.511852	49.41775	Бургерная Prime	Ленина, 131, Тольятти 445017 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.538403	49.263012	Октябринка	Московский проспект, д. 15, Тольятти 445032 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.54518	49.36542	Sombrero	ул. Южное шоссе, д. 23, Тольятти 445000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.5356	49.28471	Николушка	ул. Юбилейная,д. 9, Тольятти 445036 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.54773	49.33107	Живые Волжские Раки	ул. Автостроителей, д. 7, Тольятти 445000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.55043	49.30149	Запив	Ботаническая, 58, Тольятти 445000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
