с0_id,с10_date,с1_region,с2_city,с3_category,с4_subcategory,с5_tags,с6_name,с7_adress,с8_latitude,с9_longitude
13814218,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Рамен Камчатка,"просп. 50 лет Октября, 16, Петропавловск-Камчатский 683024 Россия",53.05646,158.63564
6375819,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Два Бобра,"ул. Вулканная, д. 59 На 8-ом км Объездной Дороги, Петропавловск-Камчатский Россия",53.083927,158.63411
8402616,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Макс-Пицца,"Виталия Кручины, 13, Петропавловск-Камчатский 683002 Россия",53.06854,158.64479
8402543,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Драгон И,"Абеля, 41, Петропавловск-Камчатский 683023 Россия",53.06887,158.60052
8560561,2020-12-15,Камчатский край,Паратунка,Рестораны,,,Ресторан Звездное небо,"ул. Елизова, 21 Гостиница Бел-Кам-Тур, Паратунка 684034 Россия",52.961555,158.25873
8439440,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Петропавловск,"Карла Маркса проспект, д. 31а Oтель Петропавловск, Петропавловск-Камчатский 683031 Россия",53.06649,158.63832
8402695,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Столовка,"Ленинградская, 102, Петропавловск-Камчатский 683003 Россия",53.031654,158.6385
8386751,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Малино,"50 лет Октября проспект, д. 16/1 ТРЦ Парус, Петропавловск-Камчатский 683024 Россия",53.05166,158.64378
8402501,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Бочка,"Ватутина, 1, Петропавловск-Камчатский 683024 Россия",53.05404,158.63458
8402568,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Голд Хаус,"Ленинградская, 104, Петропавловск-Камчатский 683003 Россия",53.031654,158.6385
8436435,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Токио,"Космический проезд, д. 3а ТРЦ Пирамида, Петропавловск-Камчатский Россия",53.05722,158.66531
8402571,2020-12-15,Камчатский край,Петропавловск-Камчатский,Рестораны,,,Гранд Кафе,"Пограничная, 1/1, Петропавловск-Камчатский 683003 Россия",53.03534,158.66466
4453878,2020-12-15,Камчатский край,Паратунка,Отели,,,"Гостевой Дом ""Антариус""","ул. Молчанова, 22, Паратунка 684034 Россия",52.95238,158.2443
4613677,2020-12-15,Камчатский край,Петропавловск-Камчатский,Отели,,,Три Лыжи,"ул. Советская, 48, Петропавловск-Камчатский 683000 Россия",53.021774,158.64806
13008092,2020-12-15,Камчатский край,Паратунка,Отели,,,Baza Otdykha Lesnaya Polyana,"ulitsa Krashieninnikova, zd. 21, Паратунка 684034 Россия",52.94925,158.24873
11894830,2020-12-15,Камчатский край,Начики,Отели,,,"Санаторий ""Начики""","ул. Санаторная, 17, Начики 684025 Россия",53.123253,157.75027
13345730,2020-12-15,Камчатский край,Петропавловск-Камчатский,Отели,,,Хостел Брусника,"проспект 50 лет Октября, 28, Петропавловск-Камчатский 684030 Россия",53.05842,158.63297
12554221,2020-12-15,Камчатский край,Паратунка,Отели,,,Gostinichniy Kompleks Bel-Kam-Tour,"Ulitsa Elizova 39, Паратунка 684034 Россия",52.962975,158.25832
15009565,2020-12-15,Камчатский край,Петропавловск-Камчатский,Отели,,,Гостиница Командор,"Советская,  74, Петропавловск-Камчатский 683000 Россия",53.024643,158.6463
15110423,2020-12-15,Камчатский край,Петропавловск-Камчатский,Отели,,,Три лыжи,"Советская, 48, Петропавловск-Камчатский 683000 Россия",53.021816,158.64796
3842660,2020-12-15,Камчатский край,Паратунка,Отели,,,Гостиница Бел-Кам-Тур,"ул.Елизова 21, 39, Паратунка 684034 Россия",52.96159,158.259
12910845,2020-12-15,Камчатский край,Паратунка,Отели,,,База отдыха Вилла Позитив,"Елизова 3 Дуплекс, Паратунка 683000 Россия",52.945847,158.26561
6396263,2020-12-15,Камчатский край,Паратунка,Отели,,,"База отдыха ""Солнечная""","25 км, 11, Паратунка 684034 Россия",53.06465,158.63315
