с0_id,с10_date,с1_region,с2_city,с3_category,с4_subcategory,с5_tags,с6_name,с7_adress,с8_latitude,с9_longitude
21253047,2020-12-15,Калининградская область,Калининград,Отели,,,Smart Hotel KDO Калининград,"Железнодорожная ул, 13, Калининград 236039 Россия",54.707176,20.513182
21304538,2020-12-15,Калининградская область,Калининград,Отели,,,Solnechnaya Gorka,"Ulitsa Artilleriaskaya 54, Калининград 236038 Россия",54.70905,20.50595
15809920,2020-12-15,Калининградская область,Калининград,Отели,,,Apartment On 1812 Goda 75,"Ulitsa 1812 Goda, House 75, Калининград 236006 Россия",54.71023,20.52483
2696416,2020-12-15,Калининградская область,Калининград,Отели,,,Рандеву-Северная,"Герцена улица, д. 1-1А, Калининград 236029 Россия",54.7441,20.5219
15828815,2020-12-15,Калининградская область,Калининград,Отели,,,Apartment On Ulitsa Litovskiy Val,"Ulitsa Litovskiy Val 52, Калининград 236016 Россия",54.71231,20.5363
20216889,2020-12-15,Калининградская область,Калининград,Отели,,,Большая светлая комната,"ул.Колхозная 24а, Калининград 236029 Россия",54.74707,20.5269
20159268,2020-12-15,Калининградская область,Калининград,Отели,,,Big Hostel Mini Hotel,"81 Proyezd Pavlova, Калининград 236010 Россия",54.70905,20.50595
15827904,2020-12-15,Калининградская область,Калининград,Отели,,,Apartment On Kiyevskaya 22A,"ul. Kievskaya Dom 22A, Kvartira 72, Калининград 236039 Россия",54.68985,20.49621
21373242,2020-12-15,Калининградская область,Калининград,Отели,,,DA!Rooms,"Prospekt Leninskiy 8В/7, Калининград 236006 Россия",54.70905,20.50595
15816135,2020-12-15,Калининградская область,Калининград,Отели,,,Apartments On Staroorudiynaya 20,"Staroorudiynaya Ulitsa 20, Калининград 236038 Россия",54.74358,20.55629
21393013,2020-12-15,Калининградская область,Калининград,Отели,,,Apartment On Musorgskogo,"St. Musorgskogo 4, Калининград 236006 Россия",54.70905,20.50595
15591829,2020-12-15,Калининградская область,Калининград,Отели,,,Dom,"26 Ulitsa Kuybysheva 2, Калининград 236038 Россия",54.72779,20.53326
10637630,2020-12-15,Калининградская область,Калининград,Отели,,,Hostel on Portovaya ulitsa,"Port d 19, Kvartira 1, Floor 1, Калининград 236039 Россия",54.76923,20.42694
16716194,2020-12-15,Калининградская область,Калининград,Отели,,,Apartamenty Doroteya,"Ulitsa Leskova 18, Калининград 236008 Россия",54.73543,20.52968
15809237,2020-12-15,Калининградская область,Калининград,Отели,,,Apartment On Bagrationa,"Bagrationa 89, Калининград 236039 Россия",54.69897,20.50537
16671390,2020-12-15,Калининградская область,Калининград,Отели,,,Kvartira,"Ulitsa Pushkina 60/4, Калининград 236017 Россия",54.71813,20.47287
15816179,2020-12-15,Калининградская область,Калининград,Отели,,,Julia Homes,"ul. Dzerzhinskogo 165, 5 Floor, Калининград 236034 Россия",54.65991,20.5413
10665753,2020-12-15,Калининградская область,Калининград,Отели,,,Inn Alternativ-Lux,"ulitsa Podpolkovnika Emelyanova 14, Калининград 236034 Россия",54.68338,20.53724
15809776,2020-12-15,Калининградская область,Калининград,Отели,,,Apartments on L. Tolstogo Street,"Ulitsa L'va Tolstogo 19-5, Калининград 236008 Россия",54.73842,20.53162
13327462,2020-12-15,Калининградская область,Калининград,Отели,,,Собственный дом,"Улица Павлова 30А Дом, 3 этажа, Калининград 236029 Россия",54.70219,20.51995
15607931,2020-12-15,Калининградская область,Калининград,Отели,,,Mini-Hotel Vorderhof Rest,"Generala Chelnokova 38, Калининград 236001 Россия",54.7424,20.48715
12217100,2020-12-15,Калининградская область,п. Заозерное,Отели,,,Pansionat Feniks,"ulitsa Gaydara 32, п. Заозерное 97493 Россия",54.733253,20.491262
15603739,2020-12-15,Калининградская область,Калининград,Отели,,,"Гостевои дом ""У ОЗЕРА""","17 Ulitsa L. Andreyeva, Калининград 236038 Россия",54.74619,20.55273
21174435,2020-12-15,Калининградская область,п. Заозерное,Отели,,,Vinograd Apart-Hotel,"Ul. Plyazhnaya, 5A, п. Заозерное 296555 Россия",54.35848,21.83316
15338077,2020-12-15,Калининградская область,Малиновка,Отели,,,"Domik u Moria ""GZhEL'KA"" Country House","Angarskaia 2, Малиновка 238530 Россия",54.67238,20.52202
19420209,2020-12-15,Калининградская область,Малиновка,Отели,,,Domik U Morya,"14 Ulitsa Zaporozhskaya, Малиновка 236004 Россия",54.69279,20.53374
13338773,2020-12-15,Калининградская область,Озёрск,Отели,,,Dzerzhinskogo 35,"Ulitsa Dzerzhinskogo, Озёрск 456796 Россия",54.402603,22.019375
13825854,2020-12-15,Калининградская область,Шоссейное,Отели,,,Дом на берегу залива,"Kaliningradskoye Shosse, Шоссейное 236028 Россия",54.66502,20.41613
18341556,2020-12-15,Калининградская область,Малиновка,Отели,,,Natali,"Ul. Vokzal'naya 63A, Малиновка 433033 Россия",54.69797,20.900711
17602474,2020-12-15,Калининградская область,Ушаково,Отели,,,Taverna Hause Am Hafen,"10 Ulitsa Pobedy, Ушаково 238322 Россия",54.71872,20.6137
13484095,2020-12-15,Калининградская область,Полесск,Отели,,,Amberhaus,"A190 5 Stroyeniye, Полесск 238630 Россия",54.71822,20.50232
10226262,2020-12-15,Калининградская область,Железнодорожный,Отели,,,Zheldor-Hostel,"Ulitsa Prigorodnaya 81, Железнодорожный 143985 Россия",54.357986,21.314678
6592931,2020-12-15,Калининградская область,Зеленоградский район,Отели,,,Курхаус Кранц,"Курортный пр-т, 16 16, Зеленоградск 238530 Россия",54.96179,20.48164
10845308,2020-12-15,Калининградская область,Зеленоградский район,Отели,,,"Турбаза ""Дюны""","п. Лесной, Зеленоградск Россия",54.95869,20.47577
15398692,2020-12-15,Калининградская область,Светлогорский район,Отели,,,Vysokii Bereg,"Prospekt Pobedy, Светлогорск 238561 Россия",54.94177,20.1152
8729451,2020-12-15,Калининградская область,Светлогорский район,Отели,,,Guest House Rada,"Ulitsa Arkhitectora Popova 10, Светлогорск 238563 Россия",54.9394,20.13591
8070988,2020-12-15,Калининградская область,Павлово,Отели,,,Усадьба у Охотника,"Боткина ул., Павлово 238520 Россия",54.40135,21.722658
16710814,2020-12-15,Калининградская область,Зеленоградский район,Отели,,,Best Cranz Hostel,"ул. Бровцева, 11A, Зеленоградск 238530 Россия",54.95638,20.46586
8734054,2020-12-15,Калининградская область,Калининград,Отели,,,Хостел Альтштадт,"ул. Энгельса, 14 Kaliningrad Region, Калининград 236010 Россия",54.71501,20.45936
12269061,2020-12-15,Калининградская область,Янтарный,Отели,,,Бунгало Галера,"Морская набережная, 9, Янтарный 238581 Россия",54.85226,19.94577
8672244,2020-12-15,Калининградская область,Мамоново,Отели,,,У Моста,"Таможенная улица, дом 21, Мамоново 238450 Россия",54.45959,19.93544
6106641,2020-12-15,Калининградская область,Калининград,Отели,,,Хостел Haveaniceday,"Ул.Озерова 20, Калининград 236000 Россия",54.7257,20.49706
6615178,2020-12-15,Калининградская область,Балтийск,Отели,,,Золотая Орхидея,"ул. Верхняя Морская, 6, Балтийск 238520 Россия",54.68066,19.91681
8843695,2020-12-15,Калининградская область,Калининград,Отели,,,Балтика,"Ленинский проспект, 13а, Калининград 236006 Россия",54.71599,20.5025
6438902,2020-12-15,Калининградская область,Светлогорский район,Отели,,,Старый дуб,"Сибирский переулок, 3 п. Отрадное, Светлогорск 238561 Россия",54.94248,20.118912
9784206,2020-12-15,Калининградская область,Зеленоградский район,Отели,,,Guest House Trigona,"Ulitsa Lermontova 5а, Зеленоградск 238326 Россия",54.95943,20.48988
3842395,2020-12-15,Калининградская область,Волочаевское,Отели,,,"Гостиница ""Спортивная""","ул. Центральная, 2, Волочаевское 238345 Россия",54.698174,20.2293
1839165,2020-12-15,Калининградская область,Зеленоградский район,Отели,,,"Гостиница ""Кранц-отель""","Курортный пер., 2, Зеленоградск 238530 Россия",54.96179,20.48164
300428,2020-12-15,Калининградская область,Калининград,Отели,,,Дейма,"ул. Генерала Толстикова, 15/2, Калининград 236011 Россия",54.67419,20.50014
12405347,2020-12-15,Калининградская область,Гусев,Отели,,,Hotel Imperial,"ul. Moskovskaya, 16, Гусев 238050 Россия",54.59209,22.20218
10462070,2020-12-15,Калининградская область,Янтарный,Отели,,,Guesthouse Nadezhda,"Sovetskaya 47, Янтарный 238580 Россия",54.85334,19.95398
15804957,2020-12-15,Калининградская область,Балтийск,Отели,,,"Гостиница ""Волна""","Черноморская,  30, Балтийск 238520 Россия",54.64925,19.921125
7179507,2020-12-15,Калининградская область,Нестеровский район,Отели,,,Виштынец,Нестеровский район Россия,54.5163,22.559967
13374038,2020-12-15,Калининградская область,Зеленоградский район,Отели,,,Apart-Hotel Plantage,"ул. Володарского, 28А, Зеленоградск 238530 Россия",54.96154,20.48022
14000382,2020-12-15,Калининградская область,Зеленоградский район,Отели,,,Росситтен,"24 Ulitsa Pobedy, Рыбачий 238535 Россия",55.15408,20.85426
12207643,2020-12-15,Калининградская область,Янтарный,Отели,,,U plyazha,"Beregovaya, 2a, Янтарный 238580 Россия",54.8779,19.93633
19735113,2020-12-15,Калининградская область,Зеленоградский район,Отели,,,Tatyana Guesthouse,"Sadovaj 20/1, Зеленоградск 238530 Россия",54.956234,20.474703
5041962,2020-12-15,Калининградская область,Зеленоградский район,Отели,,,"Отель ""Даива""","ул. Ленина, 12/2Б, Зеленоградск 238530 Россия",54.95842,20.4716
8048616,2020-12-15,Калининградская область,Гурьевск,Отели,,,La Belle Restoranno-Gostinichny Complex,"Kaliningradskoe shosse 15, Гурьевск 238300 Россия",54.77855,20.61825
8336884,2020-12-15,Калининградская область,Калининград,Отели,,,Три Пескаря,"Балтийское шоссе, 112а, Калининград 236013 Россия",54.71669,20.37785
2695705,2020-12-15,Калининградская область,Светлогорский район,Отели,,,Park Hotel Green House,"Балтийская улица, д. 15А, Светлогорск 238560 Россия",54.93947,20.15949
14978843,2020-12-15,Калининградская область,Зеленоградский район,Отели,,,Hotel on Gagarina 35a,"Gagarina Ulitsa, Зеленоградск 238530 Россия",54.95816,20.46541
15221620,2020-12-15,Калининградская область,Зеленоградский район,Отели,,,Guest House on Kurshskaya Kosa,"Pervomayskaya Ulitsa 6a, Морское 238535 Россия",55.15772,20.84874
15050637,2020-12-15,Калининградская область,Калининград,Отели,,,Stary Dvorik,"Sovetskiy Prospekt 63, Калининград 236023 Россия",54.73184,20.48727
15594021,2020-12-15,Калининградская область,Зеленоградский район,Отели,,,Мини-гостиница на Куршскои Косе п.Рыбачии,"Naberezhnaya Ulitsa 2, Рыбачий 238535 Россия",54.95334,20.21751
11761608,2020-12-15,Калининградская область,Калининград,Отели,,,Party Son Hostel,"33А Verkhneozernaya ulitsa, Калининград 236008 Россия",54.73351,20.52851
14164124,2020-12-15,Калининградская область,Зеленоградский район,Отели,,,Party and Sun Hostel,"ул. Садовая,  32а, Зеленоградск 238530 Россия",54.95616,20.46246
2696001,2020-12-15,Калининградская область,Светлогорский район,Отели,,,Лазурный берег,"Динамо улица, д. 1, лит. А, Светлогорск 238560 Россия",54.94468,20.15414
10131346,2020-12-15,Калининградская область,Калининград,Отели,,,Золотая Ночь Отель,"ул.Ялтинская, 61 А, Калининград 236006 Россия",54.708035,20.550854
7709919,2020-12-15,Калининградская область,Дмитриевка,Отели,,,Лесная поляна,"Димитриевка 10, Дмитриевка 238023 Россия",54.414135,22.43335
6516974,2020-12-15,Калининградская область,Калининград,Отели,,,Калининградпрофкурорт,"Сергеева, 14, Калининград 236016 Россия",54.71468,20.51444
12621668,2020-12-15,Калининградская область,Янтарный,Отели,,,Pilgrimage Center in Yantarny,"Ulitsa Beregovaya 3, Янтарный 238580 Россия",54.87751,19.93474
10425192,2020-12-15,Калининградская область,Калининград,Отели,,,Kutuzovsky,"Каштановая аллея 33А, Калининград 236010 Россия",54.71832,20.46494
10730554,2020-12-15,Калининградская область,Янтарный,Отели,,,Valter,"Ulitsa Ozyornaya 1, Янтарный 238580 Россия",54.87831,19.94316
8784965,2020-12-15,Калининградская область,Калининград,Отели,,,"Oh, my Kant na Leninskom","Leninskiy Prospekt 20-4, Калининград 236006 Россия",54.7135,20.50588
3462063,2020-12-15,Калининградская область,Гурьевский район,Отели,,,Охота гостевой дом,238324 Россия,54.734135,20.711517
15637120,2020-12-15,Калининградская область,Зеленоградский район,Отели,,,Sonberri Apartaments,"Baltiysky Proezd 4, Зеленоградск 238236 Россия",54.939346,20.02885
3726491,2020-12-15,Калининградская область,Калининград,Отели,,,Генералъ гостевой дом,"Советский проспект, д. 63, Калининград 236000 Россия",54.72138,20.50007
17605153,2020-12-15,Калининградская область,Большое Село,Отели,,,Этно-Хутор Старого Пасечника,Большое Село Россия,55.02574,22.121632
2696278,2020-12-15,Калининградская область,Светлогорский район,Отели,,,Лазурь,"Калининградский проспект, д. 70Е, Светлогорск 238590 Россия",54.92679,20.17269
19907365,2020-12-15,Калининградская область,Балтийск,Отели,,,Пиллау Апарт,"ул.Песочная 36/5, Балтийск 238520 Россия",54.65954,19.899448
12536829,2020-12-15,Калининградская область,Зеленоградский район,Отели,,,Guest House Rossitten Club,"Zarechnaya, 17, Рыбачий 238535 Россия",55.15364,20.84431
10696389,2020-12-15,Калининградская область,Балтийск,Отели,,,Отель Жемчужина Балтики,"Пер. Базарный, 6, Балтийск 238520 Россия",54.65166,19.915524
6615678,2020-12-15,Калининградская область,Янтарный,Отели,,,Анна,"ул. Советская, 10, Янтарный 238580 Россия",54.87901,19.93533
20117372,2020-12-15,Калининградская область,Балтийск,Отели,,,Водолаз хостел,"Морской бульвар, 5, Балтийск 238520 Россия",54.659122,19.922895
21244598,2020-12-15,Калининградская область,Черепаново,Отели,,,Gasthof  Гренц,"Агроцентр 1, Черепаново 238340 Россия",54.74707,20.23267
3776804,2020-12-15,Калининградская область,Калининград,Рестораны,,Кафе,Кофейник,"Советский пр-кт, д. 87, Калининград 236006 Россия",54.7177,20.498589
6129786,2020-12-15,Калининградская область,Калининград,Рестораны,,,Пани Ева,"Театральная, 30, Калининград 236022 Россия",54.715958,20.502888
6129873,2020-12-15,Калининградская область,Калининград,Рестораны,,,Чайхана,"Черняховского, 15-15а, Калининград 236029 Россия",54.71855,20.50219
15042856,2020-12-15,Калининградская область,Калининград,Рестораны,,,Фьюжн экспресс,"Литовский Вал, 62, Калининград 236006 Россия",54.70915,20.5378
6129843,2020-12-15,Калининградская область,Калининград,Рестораны,,Бар,Токио,"Эпроновская, 2-6, Калининград 236039 Россия",54.7002,20.51406
13805939,2020-12-15,Калининградская область,Калининград,Рестораны,,,Konigsbacker,"ул. Черняховского, 6А-12А, Калининград 236016 Россия",54.71855,20.50219
6129915,2020-12-15,Калининградская область,Янтарный,Рестораны,,,Галера,"Морская Набережная, 9, Янтарный 238581 Россия",54.88427,19.935207
6468648,2020-12-15,Калининградская область,Калининград,Рестораны,,,Зеркальный карп,"ул. Совхозная, 4, Калининград 238350 Россия",54.668777,20.425596
6129929,2020-12-15,Калининградская область,Калининград,Рестораны,,,Фёст,"Мира проспект, 19-21, Калининград 236022 Россия",54.71972,20.48657
12639444,2020-12-15,Калининградская область,Янтарный,Рестораны,,,Ritterburg,"ул. Советская, 65B, Янтарный 238580 Россия",54.86721,19.939636
8747724,2020-12-15,Калининградская область,Советск,Рестораны,,,Ресторан Россия,"ул. Луначарского 2, Советск 238752 Россия",55.08051,21.88798
8440966,2020-12-15,Калининградская область,Пионерский,Рестораны,,,Амон,"ул. Парковая, д. 10а, Пионерский 238590 Россия",54.95135,20.22298
6129817,2020-12-15,Калининградская область,Калининград,Рестораны,,,Самарканд,"Красносельская, 17а, Калининград 236010 Россия",54.71123,20.44369
17577447,2020-12-15,Калининградская область,Зеленоградский район,Отели,,,Строитель,"Гагарина, 35а 50 метров от моря, Зеленоградск 238530 Россия",54.95972,20.46965
12621847,2020-12-15,Калининградская область,Черняховск,Рестораны,,,Gusto Fresco,"ул. Садовая, 2, Черняховск 238150 Россия",54.635994,21.8066
14182380,2020-12-15,Калининградская область,Советск,Рестораны,,,Пруссия,"ул. Искры 54А, Советск 238750 Россия",55.07937,21.905079
3756518,2020-12-15,Калининградская область,Калининград,Рестораны,,Кафе,Аист,"просп. Мира, д. 26, Калининград Россия",54.72204,20.48629
7961708,2020-12-15,Калининградская область,Калининград,Рестораны,,,Кафе-Бистро ЮМС,"Генерал-лейтенанта Озерова, 17Б Мега Центр, 2 этаж, Калининград 236022 Россия",54.7257,20.49706
9698501,2020-12-15,Калининградская область,Черняховск,Рестораны,,,Классик,"Госпитальная ул., 18, Черняховск 238151 Россия",54.63519,21.807638
6129610,2020-12-15,Калининградская область,Балтийск,Рестораны,,,История,"Ленина проспект, 6, Балтийск 238520 Россия",54.64386,19.89263
8518994,2020-12-15,Калининградская область,Калининград,Рестораны,,Фастфуд,Дядя Дёнер,"Ленинский проспект, д. 63в, Калининград 236006 Россия",54.71593,20.50263
6129734,2020-12-15,Калининградская область,Калининград,Рестораны,,,Круассан-кафе,"Горького, 150а, Калининград 236029 Россия",54.740067,20.505196
3768198,2020-12-15,Калининградская область,Калининград,Рестораны,,"Кафе,Фастфуд",Блинца-ца,"Железнодорожная ул., 7б, Калининград 236039 Россия",54.6929,20.50706
6129680,2020-12-15,Калининградская область,Калининград,Рестораны,,,Вкусный дом,"Александра Невского, 51в, Калининград 236016 Россия",54.72435,20.52537
6129905,2020-12-15,Калининградская область,Светлогорский район,Рестораны,,Фастфуд,Смак,"Ленина, 25, Светлогорск 238560 Россия",54.94254,20.16689
6129861,2020-12-15,Калининградская область,Калининград,Рестораны,,,У Быков,"Проспект Мира, 2, Калининград 236022 Россия",54.720707,20.497637
6129613,2020-12-15,Калининградская область,Балтийск,Рестораны,,,Золотая орхидея,"Верхняя Морская, 6, Балтийск 238520 Россия",54.68178,19.91777
11908668,2020-12-15,Калининградская область,Калининград,Рестораны,,,"Лаунж-кафе ""Бухара""","пр. Победы, 40, Калининград Россия",54.71464,20.458588
6129650,2020-12-15,Калининградская область,Калининград,Рестораны,,,Wok-кафе,"Ленинский проспект, 59, Калининград 236006 Россия",54.71599,20.5025
14193763,2020-12-15,Калининградская область,Калининград,Рестораны,,,Дёнер Хит,"ул.О.Кошевого 5, Калининград 236011 Россия",54.67754,20.51245
14024278,2020-12-15,Калининградская область,Советск,Рестораны,,,Ломтик,"ул. Школьная, 5, Советск 238750 Россия",55.08095,21.88964
12005958,2020-12-15,Калининградская область,Калининград,Рестораны,,Фастфуд,Пироговая на Галицкого,"ул. Генерала Галицкого, 16, Калининград 236006 Россия",54.71681,20.49956
6129719,2020-12-15,Калининградская область,Калининград,Рестораны,,,Кавардак,"Ленинский проспект, 30, Калининград 236006 Россия",54.71599,20.5025
17322494,2020-12-15,Калининградская область,Калининград,Рестораны,,,КУКСИ MOON,"Баранова,  д. 40, Калининград 236022 Россия",54.72014,20.50329
6129970,2020-12-15,Калининградская область,Калининград,Рестораны,,,Шенфлиз,"Дзержинского, 210а, Калининград 236034 Россия",54.663918,20.539196
17733588,2020-12-15,Калининградская область,Калининград,Рестораны,,,Robinfood,"Арсенальная, 22, Калининград 236029 Россия",54.74726,20.54586
15009654,2020-12-15,Калининградская область,Калининград,Рестораны,,,Пруссия,"Коммунистическая, 4а, Калининград 236005 Россия",54.68002,20.48217
6129799,2020-12-15,Калининградская область,Калининград,Рестораны,,,Пышка,"Ленинский проспект, 30, Калининград 236006 Россия",54.71599,20.5025
17724995,2020-12-15,Калининградская область,Балтийск,Рестораны,,,D.A.Bro на кухне,"пр-т Ленина, 10а, Балтийск 238520 Россия",54.644215,19.895824
3767899,2020-12-15,Калининградская область,Светлогорский район,Рестораны,,,Вика,"Центральная площадь, 1/1, Светлогорск Россия",54.942856,20.154947
4758403,2020-12-15,Калининградская область,Зеленоградский район,Рестораны,,,"Кафе ""Гудвин""","п. Лесное Куршская коса, Лесной Россия",55.0166,20.613289
6129639,2020-12-15,Калининградская область,Калининград,Рестораны,,,Piccola Italia,"Профессора Баранова, 34, Калининград 236029 Россия",54.72208,20.51352
6129820,2020-12-15,Калининградская область,Калининград,Рестораны,,,Смак,"Генерал-лейтенанта Озерова, 17Б, Калининград 236022 Россия",54.7257,20.49706
19451819,2020-12-15,Калининградская область,Калининград,Рестораны,,,Такими Суши,"Горького,  168 секция 7/1, Калининград 236001 Россия",54.72156,20.50925
21229973,2020-12-15,Калининградская область,Калининград,Рестораны,,"Бар,Паб",Lastadie,"Виктора Гюго, д.1 Holiday Inn Kaliningrad, Калининград 236006 Россия",54.70807,20.505472
6129867,2020-12-15,Калининградская область,Калининград,Рестораны,,,Уралочка,"Грига, 58а, Калининград 236016 Россия",54.71613,20.52987
21169626,2020-12-15,Калининградская область,Калининград,Рестораны,,,"Суши-бар ""Тунец""","Челнокова, 39, Калининград 236001 Россия",56.505436,70.52842
17468524,2020-12-15,Калининградская область,Калининград,Рестораны,,,Хинкальная №1,"Минская, 24, Калининград 236040 Россия",54.71897,20.51242
13278583,2020-12-15,Калининградская область,Калининград,Рестораны,,Кафе,Вилла Ченто,"ул. Артиллерийская, 22, Калининград 236016 Россия",54.73271,20.53293
6129794,2020-12-15,Калининградская область,Калининград,Рестораны,,,Пельменница,"Генерал-лейтенанта Озерова, 17Б, Калининград 236022 Россия",54.7257,20.49706
13169045,2020-12-15,Калининградская область,Калининград,Рестораны,,,Вок & Ролл,"ул. Гайдара, 173, Калининград 236029 Россия",54.74251,20.51189
14168735,2020-12-15,Калининградская область,Калининград,Рестораны,,,Дёнер Хит,"ул. Автомобильная 24, Калининград 236005 Россия",54.67716,20.49707
3756947,2020-12-15,Калининградская область,Калининград,Рестораны,,"Кафе,Фастфуд",Pizza-club,"Театральная ул., 30, Калининград 236022 Россия",54.715958,20.502888
6129851,2020-12-15,Калининградская область,Калининград,Рестораны,,,Токио,"Советский проспект, 134а, Калининград 236023 Россия",54.72138,20.50007
10182646,2020-12-15,Калининградская область,Калининград,Рестораны,,,Пита Булл,"ул. Габайдулина, 2, Калининград 236019 Россия",54.76762,20.44695
14193691,2020-12-15,Калининградская область,Калининград,Рестораны,,,Дёнер Хит,"Проспект Победы 1, Калининград 236022 Россия",54.72089,20.50282
3764827,2020-12-15,Калининградская область,Калининград,Рестораны,,,Серебряные родники,"13-й км Мамоновского ш., Калининград 236020 Россия",54.647743,20.35975
14164927,2020-12-15,Калининградская область,Зеленоградский район,Рестораны,,Бар,Port-o-coffee,"Зеленоградский променад, Зеленоградск Россия",54.962276,20.476143
8350437,2020-12-15,Калининградская область,Калининград,Рестораны,,,Свеча Желаний,"Пролетарская, 41, Калининград 236040 Россия",54.71162,20.51213
15712574,2020-12-15,Калининградская область,Калининград,Рестораны,,,ШауRoom,"Буткова,  16а, Калининград 236006 Россия",54.70809,20.49145
12268424,2020-12-15,Калининградская область,Калининград,Рестораны,,,Старая Бавария,"ул. Генерала Озерова, 17Б, Калининград 236000 Россия",54.72558,20.500795
3768324,2020-12-15,Калининградская область,Калининград,Рестораны,,Кафе,Игорь Тальков,"Победы площадь, 4, Калининград 236022 Россия",54.72092,20.50301
6130088,2020-12-15,Калининградская область,Зеленоградский район,Рестораны,,Кафе,Ecckafe,"Курортный проспект, 26, Зеленоградск 238530 Россия",54.96014,20.476402
6129881,2020-12-15,Калининградская область,Калининград,Рестораны,,,Эплпай,"Генерал-лейтенанта Озерова, 17Б, Калининград 236022 Россия",54.7257,20.49706
3764284,2020-12-15,Калининградская область,Калининград,Рестораны,,Кафе,Джедай,"ул. Барнаульская, д. 2а, Калининград 236006 Россия",54.71495,20.50323
6129698,2020-12-15,Калининградская область,Калининград,Рестораны,,Фастфуд,Горячие пончики,"9 Апреля, 5-7, Калининград 236016 Россия",54.71589,20.52226
6483437,2020-12-15,Калининградская область,Калининград,Рестораны,,,Околица,"Шатурская, 57, Калининград 238310 Россия",54.74001,20.58053
3770675,2020-12-15,Калининградская область,Калининград,Рестораны,,Кафе,Дон Ченто,"9 Апреля ул., 9, Калининград 236016 Россия",54.715725,20.522264
9749719,2020-12-15,Калининградская область,Калининград,Рестораны,,,Белое и Черное,"Комсомольская 61, Калининград 236022 Россия",54.72085,20.47939
6182526,2020-12-15,Калининградская область,Калининград,Рестораны,,,Панда,"Кирова, 4, Калининград 236022 Россия",54.72487,20.49542
3775056,2020-12-15,Калининградская область,Калининград,Рестораны,,Кафе,Визави,"Чекистов ул., 20, Калининград 236023 Россия",54.73301,20.48441
6129848,2020-12-15,Калининградская область,Калининград,Рестораны,,,Токио,"Луговая, 1 к2, Калининград 236029 Россия",54.74328,20.51134
17652311,2020-12-15,Калининградская область,Советск,Рестораны,,,Геркулес,"Пушкина,  д. 3a, Советск 238750 Россия",55.08078,21.898499
6129635,2020-12-15,Калининградская область,Калининград,Рестораны,,,Loveberry,"Театральная, 30, Калининград 236022 Россия",54.71785,20.49989
2326173,2020-12-15,Калининградская область,Калининград,Рестораны,,,Малино,"Ленинский проспект, 30 ТРК «Калининград плаза», 3 этаж, Калининград 236006 Россия",54.71599,20.5025
3768838,2020-12-15,Калининградская область,Калининград,Рестораны,,"Бар,Паб",Кнайпхоф,"ул. Карла Маркса, д. 44, Калининград 236022 Россия",54.72902,20.48651
3766940,2020-12-15,Калининградская область,Калининград,Рестораны,,,Пирс,"ул. Ялтинская, 66, Калининград 236001 Россия",54.707848,20.544092
3771292,2020-12-15,Калининградская область,Калининград,Рестораны,,"Бар,Паб",Второе дыхание,"ул. Театральная, д. 21, Калининград 236006 Россия",54.715958,20.502888
7701545,2020-12-15,Калининградская область,Калининград,Рестораны,,,Ресторан Центр отдыха БАНьКИ,"ул. 4-я Большая Окружная, 35A, Калининград 236001 Россия",54.748802,20.56019
8518993,2020-12-15,Калининградская область,Калининград,Рестораны,,Фастфуд,Дядя Дёнер,"ул. Горького, д. 152/1, Калининград 236009 Россия",54.721813,20.507458
6129790,2020-12-15,Калининградская область,Калининград,Рестораны,,,Пекин,"Сергеева, 2, Калининград 236016 Россия",54.71468,20.51444
3751040,2020-12-15,Калининградская область,Балтийск,Рестораны,,Кафе,Бастион,"Водолазный пер.,  1, Балтийск Россия",54.64523,19.89566
8345554,2020-12-15,Калининградская область,Зеленоградский район,Рестораны,,,Кафе-Закусочная,"Вокзальная, 1 корп. 1, Зеленоградск 238530 Россия",54.95869,20.47266
6129694,2020-12-15,Калининградская область,Калининград,Рестораны,,Фастфуд,Деликатессен,"Куйбышева, 40, Калининград 236016 Россия",54.72571,20.54726
8348002,2020-12-15,Калининградская область,Калининград,Рестораны,,,Меркурий,"Озёрная, 31а, Калининград 236040 Россия",54.73546,20.51032
12348555,2020-12-15,Калининградская область,Калининград,Рестораны,,Бар,Forest,"ул. Пролетарская, 41, Калининград 236040 Россия",54.71162,20.51213
6129880,2020-12-15,Калининградская область,Калининград,Рестораны,,,Эплпай,"Профессора Баранова, 30, Калининград 236029 Россия",54.7221,20.51345
6743895,2020-12-15,Калининградская область,Калининград,Рестораны,,"Бар,Паб",Альбрехт,"Чернышевского, 44а, Калининград 236022 Россия",54.72663,20.46821
6129834,2020-12-15,Калининградская область,Калининград,Рестораны,,Фастфуд,Супер Бутер,"Театральная, 21, Калининград 236006 Россия",54.715958,20.502888
3774983,2020-12-15,Калининградская область,Калининград,Рестораны,,"Кафе,Фастфуд",Дон Ченто,"Калинина площадь, 28, Калининград 236039 Россия",54.69573,20.50625
6129849,2020-12-15,Калининградская область,Калининград,Рестораны,,Фастфуд,Токио,"Мира проспект, 74-76, Калининград 236022 Россия",54.71972,20.48657
6182453,2020-12-15,Калининградская область,Янтарный,Рестораны,,,Анна,"Советская, 10, Янтарный 238580 Россия",54.877396,19.937445
8349881,2020-12-15,Калининградская область,Балтийск,Рестораны,,,Смакfood,"Ленина проспект, 18, Балтийск 238520 Россия",54.64659,19.899706
