с10_date,с1_region,с2_city,с3_category,с4_subcategory,с5_tags,с6_name,с7_adress,с8_latitude,с9_longitude
2020-10-23,Самарская область,Самара,Отели,,,Baza Otdykha Priyut Shamana,"Ostrov Podzhabnyy, Самара 443099 Россия",53.47952,49.77248
2020-10-23,Самарская область,Самара,Отели,,,МОБИ ХАУС,"ул. Ленинская, 141, Самара 443041 Россия",53.18906,50.10819
2020-10-23,Самарская область,Самара,Отели,,,Отель Венделла,"Алма-Атинская улица, д. 38, Самара 443051 Россия",53.24019,50.27655
2020-10-23,Самарская область,Самара,Отели,,,Fun Hostel,"271 Ulitsa Novo-Sadovaya, Самара 443011 Россия",53.22976,50.1824
2020-10-23,Самарская область,Самара,Отели,,,Apartamenty Na Mechnikova,"Ulitsa Mechnikova 5, Самара 443030 Россия",53.18699,50.1334
2020-10-23,Самарская область,Самара,Отели,,,Санаторий СГАУ,"ул. Революционная, 46, Самара 443086 Россия",53.21216,50.17769
2020-10-23,Самарская область,Самара,Отели,,,Hostel Samara,"Ulitsa Bannaya 2a, Самара 443028 Россия",53.29653,50.29416
2020-10-23,Самарская область,Самара,Отели,,,Kvartira,"Prospekt Karla Marksa 368 65, Самара 443000 Россия",53.24201,50.23672
2020-10-23,Самарская область,Самара,Отели,,,Отель Постель,"Барбошина поляна, Линия 5, участок 89, Самара 443031 Россия",53.2779,50.19385
2020-10-23,Самарская область,Самара,Отели,,,Art Hotel,"Ulitsa Kuznietskaia 36, Самара 443020 Россия",53.2293,50.27008
2020-10-23,Самарская область,Самара,Отели,,,АВРОРА у Волги,"274 Ulitsa Sovetskoy Armii, Самара 443011 Россия",53.245937,50.173485
2020-10-23,Самарская область,Самара,Отели,,,Traktir Belozerki,"Avtomobil'Naya Ulitsa 1, Самара 446373 Россия",53.35752,50.21658
2020-10-23,Самарская область,Самара,Отели,,,Matreshka Guesthouse,"2-Ya Liniya, Самара 443107 Россия",53.26835,50.19213
2020-10-23,Самарская область,Самара,Отели,,,O-go-go Hostel,"Ulitsa Chapaevskaya 72, Самара 443099 Россия",53.18421,50.09131
2020-10-23,Самарская область,Самара,Отели,,,Фортуна,"Красная Глинка пос., 2-й квартал, д. 24, Самара 443048 Россия",53.384865,50.17283
2020-10-23,Самарская область,Самара,Отели,,,Apartment on Mira 47,"47 Mira Street, Самара 443028 Россия",53.30901,50.30904
2020-10-23,Самарская область,Самара,Отели,,,City Hostel,"ул. Мичурина, 130, Самара 443086 Россия",53.19845,50.12791
2020-10-23,Самарская область,Самара,Отели,,,Калинка,"Томашевский тупик, д. 3, Самара 443008 Россия",53.21847,50.24879
2020-10-23,Самарская область,Самара,Отели,,,Mundial Samara,"Studenyi Ovrag 4 Liniia 21 Dom, Самара 443031 Россия",53.30374,50.19968
2020-10-23,Самарская область,Самара,Отели,,,Монро,"ул. Ташкентская, 102Б, Самара 443091 Россия",53.243347,50.254414
2020-10-23,Самарская область,Самара,Отели,,,Apartamenty,"Ulitsa Akademika Kuznetsova 3, Самара 443112 Россия",53.34296,50.21933
2020-10-23,Самарская область,Самара,Отели,,,Абажур,"ул. 9-я Малая просека, 71, Самара 443115 Россия",53.263893,50.207283
2020-10-23,Самарская область,Самара,Отели,,,Hostel on 7-ya Proseka 102,"7-ya Proseka 102, Самара 443029 Россия",53.25628,50.1985
2020-10-23,Самарская область,Самара,Отели,,,Apartamenty Na Dybenko,"27a Ulitsa Dybenko Kv. 244, Самара 443045 Россия",53.20549,50.19263
2020-10-23,Самарская область,Самара,Отели,,,Kvartira,"Ulitsa Entuziastov, 82 Kvartira 7, 2 Etazh, Самара 443080 Россия",53.19773,50.1984
2020-10-23,Самарская область,Самара,Отели,,,Hostel Life,"52 ulitsa 22 Partsyezda, Самара 443066 Россия",53.21464,50.22339
2020-10-23,Самарская область,Самара,Отели,,,Три Оленя Апарт-отель,"Красноглинское шоссе, 17, Самара 443048 Россия",53.40163,50.1491
2020-10-23,Самарская область,Самара,Отели,,,Guest House Berezka,"Меловый Тупик 12, Самара 443117 Россия",53.18288,50.20252
2020-10-23,Самарская область,Самара,Отели,,,Hotel Sunny Alley,"Ul.chapaevskaya D.70, Самара 443099 Россия",53.18413,50.09119
2020-10-23,Самарская область,Самара,Отели,,,U Stadiona,"Poselok Zhigulevskiye Sady, 29A, Самара 443072 Россия",53.20581,50.175022
2020-10-23,Самарская область,Самара,Отели,,,Отель Атташе,"ул. Промышленности, д. 240, Самара 443023 Россия",53.17282,50.16962
2020-10-23,Самарская область,Самара,Отели,,,Хостел 359,"ул. Советской Армии, д. 240б, Самара 443011 Россия",53.2377,50.1834
2020-10-23,Самарская область,Самара,Отели,,,Decameron Hotel,"Краснодонская улица, 95, Самара 443035 Россия",53.230164,50.245777
2020-10-23,Самарская область,Самара,Отели,,,Отель Лелик и Болик,"Перекопская улица, д. 9, Самара 443067 Россия",53.19646,50.21433
2020-10-23,Самарская область,Самара,Отели,,,Гавань,"Молодогвардейский Спуск, 2 корп. 2, Самара 443020 Россия",53.17866,50.0943
2020-10-23,Самарская область,Самара,Отели,,,Хостел Almira,"73 Zavodskoye Shosse, Самара 443052 Россия",53.20842,50.28494
2020-10-23,Самарская область,Самара,Отели,,,Hotel Arti,"ulitsa Entuziastov Dom 68, Самара 443080 Россия",53.21291,50.19775
2020-10-23,Самарская область,Самара,Отели,,,Apartment on Lukacheva 10,"Ulitsa Lukacheva 10, Самара 443086 Россия",53.21666,50.16689
2020-10-23,Самарская область,Самара,Отели,,,коттедж,Самара 443544 Россия,53.281445,50.233635
2020-10-23,Самарская область,Самара,Отели,,,Ecoferma Inn,"127 Ulisa Frunze, Bogdanovka, Самара 446613 Россия",53.19048,50.09367
2020-10-23,Самарская область,Самара,Отели,,,Чемпионат 2018,"318 Moskovskoye Shosse 62, Самара 443122 Россия",53.2613,50.23548
2020-10-23,Самарская область,Самара,Отели,,,Загорка,"167 Ulitsa Stara-Zagora, Самара 443087 Россия",53.24228,50.22998
2020-10-23,Самарская область,Самара,Отели,,,Мини-Гостиница,"ул. Алма-Атинская, 26а, Самара 443051 Россия",53.24038,50.27501
2020-10-23,Самарская область,Самара,Отели,,,Артотель,"ул. Кузнецкая, 36, Самара 443034 Россия",53.22991,50.27124
2020-10-23,Самарская область,Самара,Отели,,,Kvartira V Arendu,"6A Balakovskaya Ulitsa Zhiloi Dom, 1 Etazh, Самара 443076 Россия",53.18571,50.19536
2020-10-23,Самарская область,Самара,Отели,,,Guest House On Kulundinskaya,"Ulitsa Kulundinskaya 8, Самара 443076 Россия",53.18352,50.19782
2020-10-23,Самарская область,Самара,Отели,,,Hostel Mayak,"ulitsa Molodogvardeyskiy Spusk 2/2, Самара 443020 Россия",53.17866,50.0943
2020-10-23,Самарская область,Самара,Отели,,,Siberia,"Ulitsa Kiyevskaya 13, Самара 443013 Россия",53.19748,50.15409
2020-10-23,Самарская область,Самара,Отели,,,Артотель,"ул. Юбилейная, 8, Самара 443092 Россия",53.21866,50.27288
2020-10-23,Самарская область,Самара,Отели,,,Hostel on Sadovaya 103,"Ulitsa Sadovaya 103, Самара 443020 Россия",53.18848,50.10508
2020-10-23,Самарская область,Самара,Отели,,,8 ми местный номер,"Ulitsa Groznenskaya 2, Самара 443004 Россия",53.11508,50.0653
2020-10-23,Самарская область,Самара,Отели,,,Гостиница Империя,"Ulitsa Alma-Atinskaya 252, Самара 443106 Россия",53.267624,50.25941
2020-10-23,Самарская область,Самара,Отели,,,Guest House on Almaznyy 11,"Pereulok Almaznyy 11, Самара 443107 Россия",53.29446,50.2742
2020-10-23,Самарская область,Самара,Отели,,,Hotel Kristal,"Ulitsa Krasnykh Kommunarov 17, Самара 443008 Россия",53.2105,50.25523
2020-10-23,Самарская область,Самара,Отели,,,Apartamienty Na Volghie,"Ulitsa Nevskaya 5, 9, 53, Самара 443100 Россия",53.20899,50.13042
2020-10-23,Самарская область,Самара,Отели,,,Samara Ski Sok,"Krasnaya Glinka, 3 Kvartal 37, Str. 1, Самара 443048 Россия",53.38962,50.17278
2020-10-23,Самарская область,Самара,Отели,,,Арлекино,"Новороссийский пер., 2Б, Самара 443017 Россия",53.18293,50.19042
2020-10-23,Самарская область,Самара,Отели,,,Apartment on Novo-Vokzalnoy,"Novo-Vokzal'naya Ulitsa, Самара 443125 Россия",53.17532,50.16609
2020-10-23,Самарская область,Самара,Отели,,,Апартаменты на набережной Волги,"ул. Мучина, д. 6, Самара 443030 Россия",53.19876,50.12862
2020-10-23,Самарская область,Самара,Отели,,,C&C Apart,"201 Ulitsa Novo-Sadovaya, Самара 443068 Россия",53.22105,50.1664
2020-10-23,Самарская область,Самара,Отели,,,Apartment Near Volga River,"Ulitsa Osipenko 14, Самара 443110 Россия",53.21171,50.13327
2020-10-23,Самарская область,Самара,Отели,,,Apartment On Ulitsa Gubanova,"Ulitsa Gubanova, 34 3, Самара 443029 Россия",53.24808,50.21469
2020-10-23,Самарская область,Самара,Отели,,,Славянский Двор,"ул. Специалистов, д. 29, Самара 443532 Россия",53.46378,49.63861
2020-10-23,Самарская область,Самара,Отели,,,Апартаменты Shipka Side,"ул. Старая Загора, д. 59, Самара Россия",53.22978,50.20744
2020-10-23,Самарская область,Самара,Отели,,,Бессонница,"Заводское шоссе, д. 7а, Самара 443022 Россия",53.24824,50.31503
2020-10-23,Самарская область,Самара,Отели,,,Mini Hotel Lineynyy Pereulok 28,"Ulitsa Lineynyy Pereulok 28, Самара 443017 Россия",53.1787,50.16923
2020-10-23,Самарская область,Самара,Отели,,,Абриз,"ул. Губанова, 3а, Самара 443125 Россия",53.24808,50.21469
2020-10-23,Самарская область,Самара,Отели,,,Kvartira,"59 Ulitsa Fadeyeva 5, Самара 443081 Россия",53.23515,50.21201
2020-10-23,Самарская область,Самара,Отели,,,Otiel' na Sorokina,"ulitsa Mikhaila Sorokina 36, Самара 443067 Россия",53.20262,50.2066
2020-10-23,Самарская область,Самара,Отели,,,Rooms On Zaporozhskaya 13,"13 Zaporozhskaya Ulitsa, Самара 443066 Россия",53.2042,50.22152
2020-10-23,Самарская область,Самара,Отели,,,Эконом-гостиница,"Мирная улица, / Минская ул., Самара 443035 Россия",53.23974,50.24916
2020-10-23,Самарская область,Самара,Отели,,,Samara Indoor Camping,"Академика Павлова, 26, Самара 443011 Россия",53.22974,50.18475
2020-10-23,Самарская область,Самара,Отели,,,Apartments Samara Arena the Demokraticheskaya Street,"ul. Demokraticheskaya Dom 14, Kvartira 21, Самара 443031 Россия",53.28721,50.22063
2020-10-23,Самарская область,Самара,Отели,,,Apartment on Moskovskoye Shosse 181,"Moskovskoye Shosse 181 Apt. 28, Самара 443087 Россия",53.24783,50.22099
2020-10-23,Самарская область,Самара,Отели,,,Apartment on Vasilevskogo 11,"Marshala Vasilevskogo 11, Самара 443028 Россия",53.31218,50.31222
2020-10-23,Самарская область,Самара,Отели,,,Apartamenty on Demokraticheskaya 29,"Demokraticheskaya 29, Самара 443115 Россия",53.26559,50.22056
2020-10-23,Самарская область,Самара,Отели,,,Hostel Gagarin,"ulitsa Sovetskoy Armii 203, Самара 443011 Россия",53.22977,50.19354
2020-10-23,Самарская область,Самара,Отели,,,Коттедж,"Dachnaya Ulitsa 1a, Самара 443013 Россия",53.30202,50.19785
2020-10-23,Самарская область,Самара,Отели,,,City Hostel,"ul. Sovetskoy Armii, 240А, Самара 443011 Россия",53.23786,50.18027
