с0_id,с10_date,с1_region,с2_city,с3_category,с4_subcategory,с5_tags,с6_name,с7_adress,с8_latitude,с9_longitude
9752607,2020-12-15,Липецкая область,Елец,Рестораны,,,Караоке ЛетоБар,"ул. Коммунаров, 12а, Елец 399770 Россия",52.62835,38.46936
6189206,2020-12-15,Липецкая область,Липецк,Рестораны,,,Yes! Pizza,"Советская, 66, Липецк 398001 Россия",52.65679,39.72761
6925615,2020-12-15,Липецкая область,Липецк,Рестораны,,,Teатро,"Театральная площадь, 2, Липецк 398019 Россия",52.605034,39.58981
20307691,2020-12-15,Липецкая область,Елец,Рестораны,,,Гранд Елец,"ул. Маяковского, 5, Елец 399770 Россия",52.62598,38.50478
8596971,2020-12-15,Липецкая область,Липецк,Рестораны,,,"О,Бистро!","Кузнечный переулок, дом 20, Липецк 398002 Россия",52.60951,39.593403
13231502,2020-12-15,Липецкая область,Лев Толстой,Рестораны,,,"Kафе ""Рандеву""","ул. Слонского, 35, Лев Толстой 399870 Россия",53.2136,39.44189
20089353,2020-12-15,Липецкая область,Елец,Рестораны,,,Mybox,"Московское шоссе, 3а, Елец Россия",52.62986,38.45764
10477834,2020-12-15,Липецкая область,Липецк,Рестораны,,,Караоке-бар Винил,"Ул. Александровская, 1 Д, Липецк Россия",52.63867,38.46171
7277451,2020-12-15,Липецкая область,Липецк,Рестораны,,,Русич,"ул. Терешковой, д. 28/5, Липецк 398043 Россия",52.61902,39.56737
12994736,2020-12-15,Липецкая область,Липецк,Рестораны,,Бар,Анданте,"ул. Доватора 61а, Липецк 398024 Россия",52.59677,39.56322
8515171,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Discount Beer,"ул. Зои Космодемьянской, д. 1, Липецк 398005 Россия",52.58944,39.61802
6744082,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Десерт,"Советская, 66, Липецк 398001 Россия",52.65679,39.72761
7277463,2020-12-15,Липецкая область,Липецк,Рестораны,,Фастфуд,Русь,"ул. Доватора, д. 12, Липецк 398024 Россия",52.59677,39.56322
8344302,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Аполлон,"Агрономическая, 12а, Липецк 398037 Россия",52.63281,39.54665
8350545,2020-12-15,Липецкая область,Липецк,Рестораны,,,Таверна,"Московская, 47а, Липецк 398042 Россия",52.60799,39.51431
8350692,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Точка,"Парковая, 10, Липецк 398005 Россия",52.58206,39.61467
