Достопримечательности,Кондопожский район,Кондопожский Евангелическо-Лютеранский Приход,Республика Карелия,Достопримечательности и культурные объекты,"Архитектурные достопримечательности,Священные места и религиозные достопримечательности,Церкви и соборы"
Достопримечательности,Петрозаводск,Памятник Героям - сынам Октября,Республика Карелия,Достопримечательности и культурные объекты,Памятники и статуи
Достопримечательности,Пудож,Mыс Бесов Нос,Республика Карелия,Природа и парки,Природные и заповедные зоны
Достопримечательности,Лумиваара,Линнавуори Гора,Республика Карелия,Природа и парки,Горы
Достопримечательности,Петрозаводск,Храм во имя святого апостола и евангелиста Иоанна Богослова,Республика Карелия,Достопримечательности и культурные объекты,Культурные объекты и достопримечательности
Достопримечательности,Петрозаводск,Часовня во имя преподобного Сергия Радонежского при Екатерининской церкви,Республика Карелия,Достопримечательности и культурные объекты,Церкви и соборы
Достопримечательности,Питкяранта,Tank T-26,Республика Карелия,Достопримечательности и культурные объекты,Памятники и статуи
Достопримечательности,Беломорск,19-й шлюз Беломорско-Балтийского канала,Республика Карелия,Достопримечательности и культурные объекты,Культурные объекты и достопримечательности
Достопримечательности,Кондопожский район,Музей Кондопожского края,Республика Карелия,Музеи,Специализированные музеи
Достопримечательности,Петрозаводск,Спартак,Республика Карелия,Достопримечательности и культурные объекты,Арены и стадионы
Достопримечательности,Петрозаводск,Храм во имя иконы Божией Матери Знамение,Республика Карелия,Достопримечательности и культурные объекты,"Исторические достопримечательности, ,Архитектурные достопримечательности,Больше,Священные места и религиозные достопримечательности,Культурные объекты и достопримечательности"
Достопримечательности,Петрозаводск,Памятник морякам Онежской военной флотилии,Республика Карелия,Достопримечательности и культурные объекты,Памятники и статуи
Достопримечательности,Питкяранта,Братская могила,Республика Карелия,Достопримечательности и культурные объекты,Кладбища
Достопримечательности,Кондопожский район,Аллея героев,Республика Карелия,Достопримечательности и культурные объекты,"Памятники и статуи,Культурные объекты и достопримечательности"
Достопримечательности,Петрозаводск,Памятный Знак Узникам Фашистских Концлагерей,Республика Карелия,Достопримечательности и культурные объекты,Памятники и статуи
Достопримечательности,Питкяранта,Памятник воинам 34 ОЛТБР,Республика Карелия,Достопримечательности и культурные объекты,Памятники и статуи
Достопримечательности,Олонец,Лютеранская церковь Святого Креста,Республика Карелия,Достопримечательности и культурные объекты,"Священные места и религиозные достопримечательности,Церкви и соборы"
Достопримечательности,Петрозаводск,Памятник В.Ф. Маргелову,Республика Карелия,Достопримечательности и культурные объекты,"Памятники и статуи,Культурные объекты и достопримечательности"
Достопримечательности,Петрозаводск,Церковь во имя святой великомученицы Екатерины,Республика Карелия,Достопримечательности и культурные объекты,Церкви и соборы
Достопримечательности,Калевала,Ловец Снов,Республика Карелия,Достопримечательности и культурные объекты,Загадочные места
Достопримечательности,Петрозаводск,Городской выставочный зал,Республика Карелия,Музеи,Музеи искусств
Достопримечательности,Повенец,Храм святителя Николая,Республика Карелия,Достопримечательности и культурные объекты,"Культурные объекты и достопримечательности,Священные места и религиозные достопримечательности,Церкви и соборы"
Достопримечательности,Петрозаводск,Памятник С.М. Кирову,Республика Карелия,Достопримечательности и культурные объекты,Памятники и статуи
Достопримечательности,Питкяранта,"Мемориал ""Долина героев""",Республика Карелия,Достопримечательности и культурные объекты,Памятники и статуи
Достопримечательности,Суйстамо,Никольская Церковь,Республика Карелия,Достопримечательности и культурные объекты,Церкви и соборы
Достопримечательности,Вирма,Церковь Петра и Павла,Республика Карелия,Достопримечательности и культурные объекты,"Архитектурные достопримечательности,Священные места и религиозные достопримечательности,Церкви и соборы"
Достопримечательности,Петрозаводск,Карельское подворье,Республика Карелия,Музеи,Специализированные музеи
Достопримечательности,Лахденпохский район,"Памятник местным финским воинам, погибшим в 1918",Республика Карелия,Достопримечательности и культурные объекты,Памятники и статуи
Достопримечательности,Пряжинский район,Часовня Смоленской иконы Божией Матери,Республика Карелия,Достопримечательности и культурные объекты,"Архитектурные достопримечательности,Священные места и религиозные достопримечательности,Церкви и соборы"
Достопримечательности,Пудож,Муромский Свято-Успенский мужской монастырь,Республика Карелия,Достопримечательности и культурные объекты,Культурные объекты и достопримечательности
Достопримечательности,Петрозаводск,Памятник О.В. Куусинену,Республика Карелия,Достопримечательности и культурные объекты,Памятники и статуи
Достопримечательности,Кондопожский район,Озеро Малое Хавгилампи,Республика Карелия,Природа и парки,Водоемы
Достопримечательности,Белая Гора,"Белая гора.""Тивдийский мрамор",Республика Карелия,Природа и парки,Парки
Достопримечательности,Рабочеостровск,"Декорации к фильму ""Остров""",Республика Карелия,Достопримечательности и культурные объекты,Культурные объекты и достопримечательности
Достопримечательности,Петрозаводск,Левашовский бульвар,Республика Карелия,Достопримечательности и культурные объекты,"Исторические достопримечательности,Культурные объекты и достопримечательности,Исторические места для прогулок"
Достопримечательности,Пудож,Ильинский Водлозерский погост,Республика Карелия,Достопримечательности и культурные объекты,Церкви и соборы
Достопримечательности,Петрозаводск,Мусульманская мечеть Республики Карелия,Республика Карелия,Достопримечательности и культурные объекты,Культурные объекты и достопримечательности
Достопримечательности,Петрозаводск,Экологическая тропа В гостях у Елки,Республика Карелия,Природа и парки,Пешеходные маршруты
Достопримечательности,Петрозаводск,Информационный туристский центр Республики Карелия,Республика Карелия,Ресурсы для путешественников,Туристические центры
Достопримечательности,Петрозаводск,Контактный зоопарк Обитаемый остров,Республика Карелия,Зоопарки и океанариумы,Зоопарки
Достопримечательности,Петрозаводск,Памятник Карлу Марксу и Фридриху Энгельсу,Республика Карелия,Достопримечательности и культурные объекты,Памятники и статуи
Достопримечательности,Олонец,Национальный Музей Карелов-Ливвиков им. Н.Г. Прилукина,Республика Карелия,Покупки,"Художественные галереи,Научные музеи,Исторические музеи"
Достопримечательности,Кондопожский район,"Музей ""Марциальные Воды""",Республика Карелия,Музеи,Исторические музеи
Достопримечательности,Кондопожский район,Карильон (18 колоколов),Республика Карелия,Достопримечательности и культурные объекты,Культурные объекты и достопримечательности
Достопримечательности,Петрозаводск,Центр традиционных ремесел,Республика Карелия,Достопримечательности и культурные объекты,Культурные объекты и достопримечательности
Достопримечательности,Лахденпохский район,Хийтольские скалы,Республика Карелия,Природа и парки,Геологические образования
Достопримечательности,Нижняя Салма,Карельское поместье Деда Халла,Республика Карелия,Аквапарки и парки развлечений,Тематические парки развлечений
Достопримечательности,Лахденпохский район,Деревня каменотёсов,Республика Карелия,Достопримечательности и культурные объекты,Культурные объекты и достопримечательности
Достопримечательности,Пряжинский район,Мемориальный комплекс Курган Славы,Республика Карелия,Достопримечательности и культурные объекты,Памятники и статуи
Достопримечательности,Лахденпохский район,Памятник Слава русскому флоту,Республика Карелия,Достопримечательности и культурные объекты,Памятники и статуи
Достопримечательности,Петрозаводск,Творческая мастерская,Республика Карелия,Концерты и представления,Театры
Достопримечательности,Кондопожский район,Карильон 23 колокола,Республика Карелия,Достопримечательности и культурные объекты,Культурные объекты и достопримечательности
Достопримечательности,Валаам,Воскресенский скит,Республика Карелия,Достопримечательности и культурные объекты,"Священные места и религиозные достопримечательности,Церкви и соборы"
Достопримечательности,Петрозаводск,Мемориал Вечный Огонь,Республика Карелия,Достопримечательности и культурные объекты,Памятники и статуи
Достопримечательности,Куганаволок,Национальный парк Водлозерский,Республика Карелия,развлечения поблизости.,Национальные парки
Достопримечательности,Петрозаводск,Памятник В.И. Ленину,Республика Карелия,Достопримечательности и культурные объекты,Памятники и статуи
Достопримечательности,Лахденпохский район,Мемориал Великой Отечественной войны,Республика Карелия,Достопримечательности и культурные объекты,Памятники и статуи
Достопримечательности,Петрозаводск,Церковь во имя Сретения Господня,Республика Карелия,Достопримечательности и культурные объекты,Церкви и соборы
Достопримечательности,Надвоицы,Воицкий Падун,Республика Карелия,Природа и парки,Водопады
Достопримечательности,Сортавала,Памятник В.И.Ленину,Республика Карелия,развлечения поблизости.,Памятники и статуи
Достопримечательности,Петрозаводск,Крестовоздвиженский собор,Республика Карелия,Достопримечательности и культурные объекты,Церкви и соборы
Достопримечательности,Сортавала,Карельская евангелическо-лютеранская церковь,Республика Карелия,Достопримечательности и культурные объекты,Церкви и соборы
Достопримечательности,Сегежа,Сегежский историко-краеведческий музей,Республика Карелия,Музеи,Исторические музеи
Достопримечательности,Сортавала,Памятник защитниками Ладоги,Республика Карелия,Достопримечательности и культурные объекты,Памятники и статуи
Достопримечательности,Петрозаводск,Рыбаки,Республика Карелия,развлечения поблизости.,Памятники и статуи
Достопримечательности,Петрозаводск,Музей природы Карелии,Республика Карелия,Музеи,"Детские музеи,Специализированные музеи"
Достопримечательности,Лахденпохский район,Протосаамский лабиринт,Республика Карелия,Достопримечательности и культурные объекты,"Культурные объекты и достопримечательности,Загадочные места,Священные места и религиозные достопримечательности"
Достопримечательности,Лумиваара,Лютеранская кирха,Республика Карелия,Достопримечательности и культурные объекты,"Священные места и религиозные достопримечательности,Церкви и соборы"
Достопримечательности,Сортавала,Бывшее Пожарное Депо С Каланчой,Республика Карелия,Достопримечательности и культурные объекты,"Исторические достопримечательности,Архитектурные достопримечательности"
Достопримечательности,Питкяранта,Питкярантский городской краеведческий музей им. В.Ф. Себина,Республика Карелия,Музеи,"Исторические музеи,Специализированные музеи"
Достопримечательности,Медвежьегорск,Медвежьегорский укрепрайон,Республика Карелия,Достопримечательности и культурные объекты,"Исторические достопримечательности,Культурные объекты и достопримечательности"
Достопримечательности,Петрозаводск,Национальный театр Карелии,Республика Карелия,Концерты и представления,Театры
Достопримечательности,Сортавала,Здание бывшей Ратуши,Республика Карелия,Достопримечательности и культурные объекты,"Исторические достопримечательности,Культурные объекты и достопримечательности,Архитектурные достопримечательности"
Достопримечательности,Петрозаводск,Парк культуры и отдыха,Республика Карелия,Природа и парки,Парки
Достопримечательности,Калевала,Водопад Куми-порог,Республика Карелия,Природа и парки,Водопады
Достопримечательности,Сортавала,Финское Воинское Захоронение,Республика Карелия,Достопримечательности и культурные объекты,Кладбища
Достопримечательности,Сортавала,Камень Желаний,Республика Карелия,Природа и парки,Геологические образования
Достопримечательности,Петрозаводск,Национальный музей Республики Карелия,Республика Карелия,Музеи,Специализированные музеи
Достопримечательности,Лахденпохский район,Музей Кирьяж,Республика Карелия,Музеи,Исторические музеи
Достопримечательности,Петрозаводск,Галерея промышленной истории,Республика Карелия,Музеи,Специализированные музеи
Достопримечательности,Петрозаводск,"Экопарк ""Зоолесье""",Республика Карелия,Зоопарки и океанариумы,Зоопарки
Достопримечательности,Кондопожский район,Древний вулкан Гирвас,Республика Карелия,Природа и парки,Вулканы
Достопримечательности,Питкяранта,Мемориал Крест Скорби,Республика Карелия,Достопримечательности и культурные объекты,Памятники и статуи
Достопримечательности,Сортавала,Памятник паровозу Эр 788-81,Республика Карелия,Достопримечательности и культурные объекты,"Памятники и статуи,Исторические достопримечательности,Культурные объекты и достопримечательности"
Достопримечательности,Петрозаводск,Александро-Невский кафедральный собор,Республика Карелия,Достопримечательности и культурные объекты,Церкви и соборы
Достопримечательности,Лахденпохский район,Остров Койонсаари,Республика Карелия,развлечения поблизости.,"Водоемы,Пляжи"
Достопримечательности,Сортавала,Церковь Николая Чудотворца,Республика Карелия,Достопримечательности и культурные объекты,Церкви и соборы
Достопримечательности,Кижи,Кижи Государственный Историко-Архитектурный и Этнографический Музей-Заповедник,Республика Карелия,Музеи,Специализированные музеи
Достопримечательности,Сортавала,Памятник Рунопевцу,Республика Карелия,Достопримечательности и культурные объекты,Памятники и статуи
